hsk_key	source_word	simplified	TR	example_TR	SW	example_SW	AZ	example_AZ	UZ	example_UZ
3167:外部	外部	外部	dış; harici	Makinenin dış kısmı düzenli olarak temizlenmeli.	nje; ya nje	Sehemu ya nje ya mashine inahitaji kusafishwa mara kwa mara.	xarici; bayır hissə	Maşının xarici hissəsini mütəmadi təmizləmək lazımdır.	tashqi; tashqaridagi	Mashinaning tashqi qismini muntazam tozalash kerak.
3169:外观	外观	外观	görünüş; dış görünüm	Bu arabanın dış görünümü çok güzel.	mwonekano; sura ya nje	Mwonekano wa gari hili ni mzuri sana.	görünüş; xarici forma	Bu maşının görünüşü çox gözəldir.	tashqi ko‘rinish	Bu mashinaning tashqi ko‘rinishi juda chiroyli.
3170:外婆	外婆	外婆	anneanne	Anneannem benim için Çin Yeni Yılı arifesi yemeği yaptı.	bibi wa upande wa mama	Bibi wa upande wa mama aliniandalia chakula cha mkesha wa Mwaka Mpya wa Kichina.	ana nənəsi	Ana nənəm mənim üçün Çin Yeni ili axşamı yeməyi bişirdi.	ona tomondan buvi	Ona tomondan buvim menga Xitoy Yangi yili arafasidagi kechki ovqat tayyorladi.
3171:外形	外形	外形	dış şekil; biçim	Bu telefon modeli ince ve hafif bir yapıya sahip.	umbo; sura ya nje	Muundo wa simu hii ni mwembamba na mwepesi.	xarici forma; görünüş	Bu telefon modelinin forması incə və yüngüldür.	shakl; tashqi ko‘rinish	Bu telefon modelining shakli yupqa va yengil.
3172:弯	弯	弯	eğri; kavis	Bu patika hem dar hem de virajlı.	kupinda; pindo	Njia hii ni nyembamba na inapinda.	əyri; döngə	Bu cığır həm dar, həm də əyridir.	egri; burilish	Bu yo‘lcha tor va egri-bugri.
3183:围	围	围	çevrelemek; etrafına toplanmak	Çocuklar öğretmenin etrafına toplandı.	kuzunguka; kuzingira	Watoto walizunguka mwalimu.	əhatə etmək; dövrəsinə toplaşmaq	Uşaqlar müəllimin ətrafına toplaşdılar.	o‘rab olmoq; atrofida to‘planmoq	Bolalar o‘qituvchi atrofida to‘planishdi.
3186:违法	违法	违法	yasa dışı olmak; kanunu çiğnemek	Alkollü araç kullanmak yasa dışıdır.	kuvunja sheria; kinyume cha sheria	Kuendesha gari baada ya kunywa pombe ni kinyume cha sheria.	qanunu pozmaq; qanunsuz	İçki içdikdən sonra maşın sürmək qanunsuzdur.	qonunni buzmoq; noqonuniy	Spirtli ichimlikdan keyin mashina haydash noqonuniy.
3202:问卷	问卷	问卷	anket	Lütfen bu anketi doldurun.	dodoso	Tafadhali jaza dodoso hili.	sorğu anketi	Zəhmət olmasa bu sorğu anketini doldurun.	so‘rovnoma	Iltimos, bu so‘rovnomani to‘ldiring.
3203:握	握	握	tutmak; kavramak	Arkadaşının elini sıkıca tuttu.	kushika; kukamata	Alishika mkono wa rafiki yake kwa nguvu.	tutmaq; sıxmaq	O, dostunun əlini möhkəm tutdu.	ushlamoq; mahkam tutmoq	U do‘stining qo‘lini mahkam ushladi.
3206:无关	无关	无关	ilgisiz; alakasız	Bu konunun onunla ilgisi yok.	isiyohusiana	Jambo hili halihusiani naye.	əlaqəsiz; aidiyyətsiz	Bu işin ona aidiyyəti yoxdur.	aloqasiz; tegishsiz	Bu ishning unga aloqasi yo‘q.
3209:无限	无限	无限	sınırsız; sonsuz	Gençlerin sınırsız olasılıkları var.	isiyo na kikomo; isiyo na mwisho	Vijana wana uwezekano usio na kikomo.	sonsuz; məhdudsuz	Gənclərin sonsuz imkanları var.	cheksiz; benihoya	Yoshlarning imkoniyatlari cheksiz.
3210:无效	无效	无效	geçersiz; etkisiz	Bu bilet artık geçersiz.	batili; isiyofaa	Tiketi hii tayari ni batili.	etibarsız; təsirsiz	Bu bilet artıq etibarsızdır.	yaroqsiz; samarasiz	Bu chipta allaqachon yaroqsiz.
3213:舞台	舞台	舞台	sahne	Oyuncular sahneye çıktı.	jukwaa	Waigizaji walipanda jukwaani.	səhnə	Aktyorlar səhnəyə çıxdılar.	sahna	Aktyorlar sahnaga chiqdi.
3214:五颜六色	五颜六色	五颜六色	rengarenk; çok renkli	Bahçede rengarenk çiçekler açmış.	ya rangi nyingi	Bustani imejaa maua ya rangi nyingi.	rəngarəng; çoxrəngli	Bağda rəngarəng güllər açıb.	rang-barang; ko‘p rangli	Bog‘da rang-barang gullar ochilgan.
3216:物价	物价	物价	fiyatlar; hayat pahalılığı	Son zamanlarda fiyatlar hızla yükseliyor.	bei; gharama ya maisha	Bei zimekuwa zikipanda haraka karibuni.	qiymətlər; yaşayış dəyəri	Son vaxtlar qiymətlər sürətlə qalxır.	narxlar; yashash xarajati	So‘nggi paytlarda narxlar tez oshmoqda.
3218:物品	物品	物品	eşya; ürün	Lütfen değerli eşyalarınızı yanınızda taşıyın.	kitu; bidhaa	Tafadhali beba vitu vyako vya thamani pamoja nawe.	əşya; mal	Qiymətli əşyaları özünüzlə götürün.	buyum; tovar	Iltimos, qimmatbaho buyumlarni yoningizda olib yuring.
3221:西餐	西餐	西餐	Batı yemeği	Bu restoran çoğunlukla Batı yemekleri sunuyor.	chakula cha Magharibi	Mkahawa huu hasa hutoa chakula cha Magharibi.	qərb yeməyi	Bu restoran əsasən qərb yeməkləri təqdim edir.	g‘arb taomlari	Bu restoran asosan g‘arb taomlarini taklif qiladi.
3222:吸管	吸管	吸管	pipet	Lütfen bana bir pipet verin.	mrija wa kunywa	Tafadhali nipe mrija wa kunywa.	içmə borusu; saman çöpü	Zəhmət olmasa mənə bir içmə borusu verin.	ichimlik naychasi	Iltimos, menga bitta ichimlik naychasi bering.
3224:西装	西装	西装	takım elbise	Toplantıya siyah takım elbiseyle katıldı.	suti	Alivaa suti nyeusi kuhudhuria mkutano.	kostyum	O, iclasa qara kostyumla qatıldı.	kostyum	U yig‘ilishga qora kostyum kiyib bordi.
3225:戏	戏	戏	oyun; tiyatro	Bu oyun çok ilginç.	mchezo wa kuigiza	Mchezo huu wa kuigiza unavutia sana.	tamaşa; dram	Bu tamaşa çox maraqlıdır.	pyesa; drama	Bu pyesa juda qiziqarli.
3231:先后	先后	先后	sırayla; art arda	Üç konuk sırayla sahneye çıkıp konuştu.	kwa mfululizo; kwa utaratibu	Wageni watatu walipanda jukwaani kuzungumza kwa mfululizo.	ardıcıl; sıra ilə	Üç qonaq ardıcıl səhnəyə çıxıb danışdı.	ketma-ket; tartib bilan	Uch mehmon ketma-ket sahnaga chiqib gapirdi.
3233:闲	闲	闲	boş; serbest	Hafta sonu oldukça boş.	huru; bila kazi	Mwishoni mwa wiki huwa na muda mwingi wa bure.	boş; sərbəst	Həftəsonu o, nisbətən boş olur.	bo‘sh; bekor	Dam olish kunlari u ancha bo‘sh bo‘ladi.
3240:现代化	现代化	现代化	modernleşmek; modernizasyon	Bu şehir modernleşme çalışmalarını hızlandırıyor.	kuboresha kisasa; usasa	Jiji hili linaharakisha ujenzi wa kisasa.	modernləşmək; modernləşmə	Bu şəhər modernləşmə işlərini sürətləndirir.	zamonaviylashtirmoq; modernizatsiya	Bu shahar modernizatsiya qurilishini tezlashtirmoqda.
3241:线路	线路	线路	hat; güzergah	Bu otobüs hattı okuldan geçer.	njia; mstari	Njia hii ya basi inapita karibu na shule.	xətt; marşrut	Bu avtobus xətti məktəbin yanından keçir.	liniya; yo‘nalish	Bu avtobus yo‘nalishi maktab yonidan o‘tadi.
3246:乡	乡	乡	köy; kırsal kasaba	Çocukluğundan beri kırsalda büyüdü.	kijiji; tarafa	Alikulia kijijini tangu utoto.	kənd; qəsəbə	O, uşaqlıqdan kənddə böyüyüb.	qishloq; tumancha	U bolaligidan qishloqda katta bo‘lgan.
3248:乡村	乡村	乡村	köy; kırsal	Köyün havası çok temiz.	kijiji; mashambani	Hewa ya kijijini ni safi sana.	kənd; kənd yeri	Kəndin havası çox təmizdir.	qishloq	Qishloq havosi juda toza.
3254:响声	响声	响声	ses; gürültü	Kapının dışından garip bir ses geldi.	sauti; kelele	Sauti ya ajabu ilitoka nje ya mlango.	səs; gurultu	Qapının çölündən qəribə səs gəldi.	tovush; shovqin	Eshik tashqarisidan g‘alati tovush keldi.
3257:相册	相册	相册	fotoğraf albümü	Seyahat fotoğraflarını albüme koydu.	albamu ya picha	Aliweka picha za safari kwenye albamu.	foto albom	O, səyahət şəkillərini foto alboma qoydu.	fotoalbom	U sayohat suratlarini fotoalbomga joyladi.
3260:向上	向上	向上	yukarı doğru	Çocuk balonu yukarı kaldırdı.	juu; kuelekea juu	Mtoto aliinua puto juu.	yuxarı	Uşaq şarı yuxarı qaldırdı.	yuqoriga	Bola sharni yuqoriga ko‘tardi.
3263:消费者	消费者	消费者	tüketici	Tüketicilerin ürün bilgilerini öğrenme hakkı vardır.	mlaji	Wateja wana haki ya kujua taarifa za bidhaa.	istehlakçı	İstehlakçıların məhsul məlumatlarını bilmək hüququ var.	iste'molchi	Iste'molchilar mahsulot ma'lumotlarini bilish huquqiga ega.
3266:销量	销量	销量	satış hacmi	Yeni ürünün satış hacmi beklentileri aştı.	kiasi cha mauzo	Kiasi cha mauzo ya bidhaa mpya kilizidi matarajio.	satış həcmi	Yeni məhsulun satış həcmi gözləntiləri aşdı.	savdo hajmi	Yangi mahsulotning savdo hajmi kutilganidan oshdi.
3270:小型	小型	小型	küçük ölçekli; küçük boy	Burası küçük bir kafe.	ndogo	Huu ni mkahawa mdogo.	kiçik ölçülü	Bu, kiçik bir kafedir.	kichik hajmli	Bu kichik kafe.
3271:小于	小于	小于	küçük olmak; daha az	İki, beşten küçüktür.	chini ya; pungufu ya	Mbili ni ndogo kuliko tano.	kiçik olmaq; az olmaq	İki beşdən kiçikdir.	kichik bo‘lmoq; kam	Ikki beshdan kichik.
3279:新人	新人	新人	yeni gelen; yeni evli	Şirket yeni gelenler için eğitim ayarladı.	mgeni mpya; waliooana karibuni	Kampuni iliandaa mafunzo kwa wafanyakazi wapya.	yeni gələn; yeni evli	Şirkət yeni gələnlər üçün təlim təşkil etdi.	yangi kelgan; yangi turmush qurgan	Kompaniya yangi kelganlar uchun trening tashkil qildi.
3282:新型	新型	新型	yeni tip; yeni tür	Bu yeni tür çevre dostu bir malzeme.	aina mpya	Hii ni aina mpya ya nyenzo rafiki kwa mazingira.	yeni növ	Bu, yeni növ ekoloji materialdır.	yangi tur	Bu ekologik toza materialning yangi turi.
3285:信用	信用	信用	kredi; güven	İyi kredi, kredi almak için önemlidir.	mkopo; uaminifu	Sifa nzuri ya mkopo ni muhimu kwa mikopo.	kredit; etibar	Yaxşı kredit etibarı borc almaq üçün vacibdir.	kredit; ishonch	Yaxshi kredit tarixi qarz olish uchun muhim.
3286:行程	行程	行程	program; yolculuk planı	Rehber yarının programını herkese gönderdi.	ratiba ya safari; safari	Mwongoza watalii alituma ratiba ya kesho kwa wote.	səfər planı; marşrut	Bələdçi sabahkı səfər planını hamıya göndərdi.	safar rejasi; yo‘l	Gid ertangi safar rejasini hammaga yubordi.
3293:行驶	行驶	行驶	gitmek; araç sürmek	Araç otoyolda ilerliyor.	kusafiri; kuendesha	Gari linaenda kwenye barabara kuu.	hərəkət etmək; sürmək	Nəqliyyat vasitəsi magistralda hərəkət edir.	harakatlanmoq; haydamoq	Mashina katta yo‘lda harakatlanmoqda.
3297:行走	行走	行走	yürümek; yaya hareket etmek	Yağmurlu günlerde yerde yürürken dikkatli ol.	kutembea; kwenda kwa miguu	Kuwa mwangalifu unapotembea ardhini siku za mvua.	yerimək; piyada hərəkət etmək	Yağışlı gündə yerdə yeriyərkən diqqətli ol.	yurmoq; piyoda harakatlanmoq	Yomg‘irli kunda yerda yurganda ehtiyot bo‘l.
3303:需	需	需	gerekmek; ihtiyaç duymak	Bu konunun daha fazla tartışılması gerekiyor.	kuhitaji; kutaka	Suala hili linahitaji kujadiliwa zaidi.	lazım olmaq; tələb etmək	Bu məsələni daha da müzakirə etmək lazımdır.	kerak bo‘lmoq; talab qilmoq	Bu masalani yanada muhokama qilish kerak.
3309:学分	学分	学分	ders kredisi	Bu dersin üç kredisi var.	mkopo wa masomo	Kozi hii ina mikopo mitatu ya masomo.	akademik kredit	Bu dərsin üç akademik krediti var.	akademik kredit	Bu kurs uch akademik kreditga ega.
3310:学科	学科	学科	akademik alan; ders	Tıp önemli bir akademik alandır.	somo la kitaaluma; taaluma	Tiba ni taaluma muhimu.	fənn; elm sahəsi	Tibb vacib bir elm sahəsidir.	fan; ilmiy soha	Tibb muhim ilmiy soha.
3312:学年	学年	学年	öğretim yılı	Yeni öğretim yılı eylülde başlar.	mwaka wa masomo	Mwaka mpya wa masomo huanza Septemba.	tədris ili	Yeni tədris ili sentyabrda başlayır.	o‘quv yili	Yangi o‘quv yili sentyabrda boshlanadi.
3314:学者	学者	学者	akademisyen; bilgin	Bu akademisyen Çin tarihini araştırıyor.	msomi	Msomi huyu anatafiti historia ya China.	alim; tədqiqatçı	Bu alim Çin tarixini araşdırır.	olim	Bu olim Xitoy tarixini o‘rganadi.
3315:雪糕	雪糕	雪糕	dondurma çubuğu; dondurma	Çocuklar yazın dondurma yemeyi sever.	aiskrimu ya kijiti	Watoto hupenda kula aiskrimu ya kijiti wakati wa kiangazi.	dondurma çubuğu; dondurma	Uşaqlar yayda dondurma yeməyi sevirlər.	muzqaymoq	Bolalar yozda muzqaymoq yeyishni yaxshi ko‘radi.
3323:鸭子	鸭子	鸭子	ördek	Gölde birkaç ördek yüzüyor.	bata	Bata kadhaa wanaogelea ziwani.	ördək	Göldə bir neçə ördək üzür.	o‘rdak	Ko‘lda bir nechta o‘rdak suzmoqda.
3325:沿	沿	沿	boyunca	Nehir kenarı boyunca yavaş yavaş yürüdük.	kando ya	Tulitembea polepole kando ya mto.	boyunca; kənarı ilə	Çay kənarı ilə yavaş-yavaş getdik.	bo‘ylab	Daryo bo‘ylab sekin yurdik.
3327:研发	研发	研发	araştırıp geliştirmek	Şirket yeni tip yardımcı robot geliştiriyor.	kutafiti na kuendeleza	Kampuni inatengeneza aina mpya ya roboti.	tədqiq edib inkişaf etdirmək	Şirkət yeni növ robot hazırlayır.	tadqiq qilib ishlab chiqmoq	Kompaniya yangi turdagi robot ishlab chiqmoqda.
3329:研制	研制	研制	araştırma yoluyla geliştirmek	Araştırma ekibi yeni bir ilaç geliştirdi.	kubuni kupitia utafiti	Timu ya utafiti ilitengeneza dawa mpya.	tədqiqatla hazırlamaq	Elmi qrup yeni dərman hazırladı.	tadqiqot orqali ishlab chiqmoq	Ilmiy guruh yangi dori ishlab chiqdi.
3330:眼	眼	眼	göz	Rüzgar çok güçlüydü, gözlerini kıstı.	jicho	Upepo ulikuwa mkali, akayafumba macho kidogo.	göz	Külək çox güclü idi, o, gözlərini qıydı.	ko‘z	Shamol kuchli edi, u ko‘zlarini qisdi.
3332:眼泪	眼泪	眼泪	gözyaşları	Çok duygulandı ve gözyaşları döktü.	machozi	Aliguswa sana, akatoa machozi.	göz yaşları	O, çox təsirləndi və göz yaşları axıtdı.	ko‘z yoshlar	U juda ta'sirlanib, ko‘z yosh to‘kdi.
3339:要不是	要不是	要不是	olmasaydı; eğer olmasa	Sen hatırlatmasaydın, toplantıyı neredeyse unutacaktım.	kama si; lau si	Kama usingenikumbusha, karibu ningesahau mkutano.	əgər olmasaydı	Sən xatırlatmasaydın, iclası az qala unudacaqdım.	agar bo‘lmaganda	Sen eslatmaganingda, yig‘ilishni deyarli unutardim.
3340:药品	药品	药品	ilaç; tıbbi ürün	İlaçlar kullanma talimatına göre kullanılmalıdır.	dawa; bidhaa ya dawa	Dawa lazima zitumiwe kulingana na maelekezo.	dərman; tibbi məhsul	Dərmanlar təlimata uyğun istifadə edilməlidir.	dori; farmatsevtik mahsulot	Dorilar yo‘riqnomaga muvofiq ishlatilishi kerak.
3341:药物	药物	药物	ilaç	Bu ilaç aç karnına alınmamalıdır.	dawa	Dawa hii haipaswi kunywewa ukiwa na tumbo tupu.	dərman	Bu dərmanı acqarına qəbul etmək olmaz.	dori	Bu dorini och qoringa ichib bo‘lmaydi.
3342:夜间	夜间	夜间	gece vakti	Gece araç kullanırken özellikle dikkatli olmak gerekir.	wakati wa usiku	Kuendesha gari usiku kunahitaji tahadhari zaidi.	gecə vaxtı	Gecə maşın sürəndə xüsusilə diqqətli olmaq lazımdır.	tungi vaqt	Tunda mashina haydashda ayniqsa ehtiyot bo‘lish kerak.
3343:夜市	夜市	夜市	gece pazarı	Bu cadde akşamları gece pazarına dönüşür.	soko la usiku	Mtaa huu hubadilika kuwa soko la usiku jioni.	gecə bazarı	Bu küçə axşamlar gecə bazarına çevrilir.	tungi bozor	Bu ko‘cha kechqurun tungi bozorga aylanadi.
3348:医疗	医疗	医疗	sağlık hizmeti; tıbbi tedavi	Mahalle sağlık hizmetleri giderek daha kullanışlı oluyor.	huduma za afya; matibabu	Huduma za afya za jamii zinazidi kuwa rahisi.	tibbi xidmət; səhiyyə	İcma tibbi xidmətləri getdikcə daha rahat olur.	tibbiy xizmat; davolash	Mahalla tibbiy xizmatlari tobora qulaylashmoqda.
3350:医学	医学	医学	tıp; tıp bilimi	Üniversitede tıp okudu.	tiba; sayansi ya tiba	Alisomea tiba chuo kikuu.	tibb; tibb elmi	O, universitetdə tibb oxuyub.	tibbiyot; tibbiy fan	U universitetda tibbiyot o‘qigan.
3351:移	移	移	taşımak; kaydırmak	Lütfen masayı biraz sola kaydırın.	kuhamisha; kusogeza	Tafadhali sogeza meza kidogo kushoto.	köçürmək; yerini dəyişmək	Zəhmət olmasa masanı bir az sola çəkin.	ko‘chirmoq; surmoq	Iltimos, stolni biroz chapga suring.
3352:一次性	一次性	一次性	tek kullanımlık; bir kerelik	Restoran artık tek kullanımlık yemek çubuğu vermiyor.	ya kutumia mara moja	Mkahawa hautoi tena vijiti vya kulia vya kutumia mara moja.	birdəfəlik	Restoran artıq birdəfəlik çubuqlar vermir.	bir martalik	Restoran endi bir martalik tayoqchalar bermaydi.
3353:一代	一代	一代	nesil	Bu genç nesil çevre korumaya daha çok önem veriyor.	kizazi	Kizazi hiki cha vijana kinathamini zaidi ulinzi wa mazingira.	nəsil	Bu gənc nəsil ətraf mühitin qorunmasına daha çox önəm verir.	avlod	Bu yosh avlod atrof-muhitni muhofaza qilishga ko‘proq ahamiyat beradi.
3357:一路	一路	一路	yol boyunca; baştan sona	İstasyona kadar koştu.	njia nzima; muda wote	Alikimbia njia nzima hadi kituoni.	yolboyu; bütün yol	O, vağzala qədər qaçdı.	butun yo‘l; davomida	U bekatgacha butun yo‘l yugurdi.
3358:一路顺风	一路顺风	一路顺风	iyi yolculuklar	Arkadaşım yola çıkmadan önce ona iyi yolculuklar dedim.	safari njema	Rafiki yangu kabla hajaondoka, nilimwambia safari njema.	yaxşı yol; uğurlu səfər	Dostum yola düşməzdən əvvəl ona yaxşı yol dedim.	oq yo‘l; yaxshi safar	Do‘stim ketishidan oldin unga oq yo‘l tiladim.
3372:音量	音量	音量	ses seviyesi	Lütfen televizyonun sesini biraz kısın.	kiwango cha sauti	Tafadhali punguza kidogo sauti ya televisheni.	səs səviyyəsi	Zəhmət olmasa televizorun səsini bir az azaldın.	ovoz balandligi	Iltimos, televizor ovozini biroz pasaytiring.
3374:引进	引进	引进	getirmek; tanıtmak	Okul yeni öğretim ekipmanı getirdi.	kuanzisha; kuleta	Shule imeleta vifaa vipya vya kufundishia.	gətirmək; tətbiq etmək	Məktəb yeni tədris avadanlığı gətirdi.	joriy qilmoq; olib kirish	Maktab yangi o‘quv jihozlarini joriy qildi.
3377:应当	应当	应当	gerekir; -malı	Öğrenciler ödevlerini zamanında bitirmelidir.	inapaswa	Wanafunzi wanapaswa kumaliza kazi zao kwa wakati.	gərək; etməlidir	Şagirdlər tapşırıqları vaxtında tamamlamalıdır.	kerak; lozim	O‘quvchilar vazifalarni vaqtida bajarishi kerak.
3378:迎	迎	迎	karşılamak	Herkes kapıda misafirleri karşıladı.	kukaribisha; kupokea	Wote walisimama mlangoni kuwakaribisha wageni.	qarşılamaq	Hamı qapıda qonaqları qarşıladı.	kutib olmoq	Hamma eshik oldida mehmonlarni kutib oldi.
3382:影片	影片	影片	film	Bu film çok olumlu yorumlar aldı.	filamu	Filamu hii ilipata maoni mazuri.	film	Bu film yaxşı rəylər aldı.	film	Bu film yaxshi baholar oldi.
3383:影视	影视	影视	film ve televizyon	Film ve televizyon sektöründe çalışıyor.	filamu na televisheni	Anafanya kazi katika sekta ya filamu na televisheni.	film və televiziya	O, film və televiziya sahəsində işləyir.	kino va televideniye	U kino va televideniye sohasida ishlaydi.
3385:应对	应对	应对	yanıt vermek; başa çıkmak	Şirket yeni piyasa değişikliklerine yanıt veriyor.	kuitikia; kukabiliana na	Kampuni inakabiliana na mabadiliko mapya ya soko.	cavab vermək; öhdəsindən gəlmək	Şirkət yeni bazar dəyişikliklərinə cavab verir.	javob bermoq; kurashmoq	Kompaniya yangi bozor o‘zgarishlariga javob bermoqda.
3391:用法	用法	用法	kullanım; kullanım biçimi	Öğretmen bu kelimenin kullanımını açıkladı.	matumizi; namna ya kutumia	Mwalimu alieleza matumizi ya neno hili.	istifadə qaydası	Müəllim bu sözün istifadə qaydasını izah etdi.	qo‘llanish; foydalanish usuli	O‘qituvchi bu so‘zning qo‘llanishini tushuntirdi.
3393:用力	用力	用力	güç kullanmak	Kapı ağır, itmek için güç kullanmak gerekiyor.	kutumia nguvu	Mlango ni mzito, unahitaji kusukumwa kwa nguvu.	güc tətbiq etmək	Qapı ağırdır, onu güclə itələmək lazımdır.	kuch ishlatmoq	Eshik og‘ir, uni kuch bilan itarish kerak.
3394:用品	用品	用品	malzemeler; eşyalar	Seyahat eşyaları bavula kondu.	vifaa; vitu vya matumizi	Vifaa vya safari tayari vimewekwa kwenye sanduku.	ləvazimat; istifadə əşyaları	Səfər ləvazimatları artıq çamadana qoyulub.	buyumlar; anjomlar	Sayohat anjomlari allaqachon jomadonga solindi.
3398:优良	优良	优良	mükemmel; üstün	Bu türün üstün özellikleri var.	bora; nzuri sana	Aina hii ina sifa bora.	əla; yaxşı keyfiyyətli	Bu növün əla xüsusiyyətləri var.	a'lo; yaxshi	Bu nav a'lo xususiyatlarga ega.
3401:优质	优质	优质	kaliteli	Bu dükkan kaliteli hizmet sunuyor.	ubora wa juu	Duka hili hutoa huduma ya ubora wa juu.	yüksək keyfiyyətli	Bu mağaza yüksək keyfiyyətli xidmət göstərir.	yuqori sifatli	Bu do‘kon yuqori sifatli xizmat ko‘rsatadi.
3402:由此	由此	由此	buradan; bu nedenle	Buradan planın ayarlanması gerektiği anlaşılabilir.	kutokana na hili; kwa hiyo	Kutokana na hili, inaonekana mpango unahitaji kurekebishwa.	bundan; buna görə	Bundan görünür ki, planı tənzimləmək lazımdır.	bundan; shu sababli	Bundan ko‘rinadiki, rejani o‘zgartirish kerak.
3403:邮寄	邮寄	邮寄	postayla göndermek	Belgeleri müşteriye postayla gönderdim.	kutuma kwa posta	Nilimtumia mteja nyaraka kwa posta.	poçtla göndərmək	Sənədləri müştəriyə poçtla göndərdim.	pochta orqali yubormoq	Hujjatlarni mijozga pochta orqali yubordim.
3406:邮票	邮票	邮票	posta pulu	Zarfın üzerinde bir posta pulu var.	stempu ya posta	Kuna stempu kwenye bahasha.	poçt markası	Zərfin üstündə poçt markası var.	pochta markasi	Konvert ustida pochta markasi yopishtirilgan.
3407:油条	油条	油条	kızarmış hamur çubuğu	Kahvaltıcıdaki kızarmış hamur çubukları çok seviliyor.	kipande cha unga uliokaangwa	Vipande vya unga uliokaangwa vya duka la kifungua kinywa vinapendwa sana.	qızardılmış xəmir çubuğu	Səhər yeməyi dükanındakı qızardılmış xəmir çubuqları çox sevilir.	qovurilgan xamir tayoqchasi	Nonushta do‘konidagi qovurilgan xamir tayoqchalari juda mashhur.
3409:有害	有害	有害	zararlı	Bu gaz insan vücuduna zararlıdır.	yenye madhara	Gesi hii ina madhara kwa mwili wa binadamu.	zərərli	Bu qaz insan bədəni üçün zərərlidir.	zararli	Bu gaz inson tanasiga zararli.
3410:有力	有力	有力	güçlü; etkili	Bu güçlü bir destek önlemidir.	yenye nguvu; madhubuti	Hii ni hatua madhubuti ya msaada.	güclü; təsirli	Bu, güclü dəstək tədbiridir.	kuchli; samarali	Bu kuchli qo‘llab-quvvatlash chorasi.
3412:有限	有限	有限	sınırlı	Zamanımız sınırlı.	yenye kikomo	Muda wetu una kikomo.	məhdud	Vaxtımız məhduddur.	cheklangan	Vaqtimiz cheklangan.
3413:有益	有益	有益	yararlı; faydalı	Okumak dil öğrenmeye faydalıdır.	yenye faida	Kusoma kuna faida kwa kujifunza lugha.	faydalı	Oxumaq dil öyrənmək üçün faydalıdır.	foydali	O‘qish til o‘rganishga foydali.
3414:有助于	有助于	有助于	yardımcı olmak; katkı sağlamak	Yeterli uyku fiziksel gücün toparlanmasına yardımcı olur.	kusaidia; kuchangia	Usingizi wa kutosha husaidia kurudisha nguvu za mwili.	kömək etmək; töhfə vermək	Kifayət qədər yuxu fiziki gücün bərpasına kömək edir.	yordam bermoq; hissa qo‘shmoq	Yetarli uyqu jismoniy kuchni tiklashga yordam beradi.
3418:雨水	雨水	雨水	yağmur suyu	Yağmur suyu çatıdan aşağı aktı.	maji ya mvua	Maji ya mvua yalitiririka chini kupitia paa.	yağış suyu	Yağış suyu dam boyunca aşağı axdı.	yomg‘ir suvi	Yomg‘ir suvi tom bo‘ylab oqib tushdi.
3419:语文	语文	语文	Çince; dil dersi	Çince dersindeki notları her zaman iyidir.	somo la Kichina; sanaa ya lugha	Alama zake za somo la Kichina zimekuwa nzuri kila mara.	Çin dili; dil dərsi	Onun Çin dili qiymətləri həmişə yaxşı olub.	xitoy tili; til va adabiyot	Uning xitoy tili baholari doim yaxshi bo‘lgan.
3420:语音	语音	语音	ses; konuşma sesi	Bu yazılım konuşma sesini tanıyabilir.	sauti ya usemi; sauti	Programu hii inaweza kutambua sauti.	nitq səsi; səs	Bu proqram nitqi tanıya bilir.	nutq tovushi; ovoz	Bu dastur nutqni taniy oladi.
3422:预测	预测	预测	tahmin etmek; öngörmek	Uzmanlar gelecek yıl fiyatların artacağını tahmin ediyor.	kutabiri	Wataalamu wanatabiri bei zitapanda mwaka ujao.	proqnozlaşdırmaq	Mütəxəssislər gələn il qiymətlərin qalxacağını proqnozlaşdırır.	bashorat qilmoq; prognoz qilmoq	Mutaxassislar kelasi yil narxlar oshishini bashorat qilmoqda.
3425:预计	预计	预计	tahmin etmek; beklemek	Projenin yıl sonunda tamamlanması bekleniyor.	kukadiria; kutarajia	Mradi unatarajiwa kukamilika mwishoni mwa mwaka.	gözləmək; təxmin etmək	Layihənin ilin sonunda tamamlanacağı gözlənilir.	taxmin qilmoq; kutmoq	Loyiha yil oxirida tugashi kutilmoqda.
3427:预约	预约	预约	randevu almak	Polikliniğe gitmeden önce randevu almak en iyisidir.	kupanga miadi	Ni vizuri kupanga miadi kabla ya kwenda kliniki ya wagonjwa wa nje.	görüş təyin etmək; randevu almaq	Ambulator qəbula getməzdən əvvəl randevu almaq yaxşıdır.	qabulga yozilmoq; uchrashuv belgilamoq	Poliklinikaga borishdan oldin qabulga yozilgan yaxshi.
3428:原	原	原	asıl; eski	Lütfen asıl plana göre ilerleyin.	asili; wa awali	Tafadhali endelea kulingana na mpango wa awali.	ilkin; əvvəlki	Zəhmət olmasa ilkin plana uyğun davam edin.	asl; oldingi	Iltimos, asl reja bo‘yicha davom eting.
3430:原有	原有	原有	mevcut; özgün	Yeni sistem mevcut işlevleri korudu.	zilizokuwepo; asili	Mfumo mpya ulihifadhi kazi zilizokuwepo.	mövcud; ilkin	Yeni sistem mövcud funksiyaları saxladı.	mavjud; asl	Yangi tizim mavjud funksiyalarni saqlab qoldi.
