hsk_key	source_word	simplified	CS	example_CS	SK	example_SK	HU	example_HU	RO	example_RO	BG	example_BG	HR	example_HR
2451:国庆	国庆	国庆	Národní den; státní svátek	Během svátku Národního dne jsme jeli do Chang-čou.	Národný deň; štátny sviatok	Počas sviatku Národného dňa sme išli do Chang-čou.	nemzeti ünnep; Kína nemzeti ünnepe	A nemzeti ünnep alatt Hangcsouba mentünk.	Ziua Națională	În vacanța de Ziua Națională am mers la Hangzhou.	Национален празник	По време на ваканцията за Националния празник отидохме в Ханджоу.	Nacionalni dan; državni praznik	Tijekom praznika Nacionalnog dana otišli smo u Hangzhou.
2461:海外	海外	海外	zahraničí; zámoří	Tato firma má v zahraničí mnoho klientů.	zahraničie; zámorie	Táto firma má v zahraničí veľa klientov.	külföld; tengerentúl	Ennek a cégnek sok külföldi ügyfele van.	peste hotare; în străinătate	Această companie are mulți clienți peste hotare.	в чужбина; отвъдморски	Тази компания има много клиенти в чужбина.	inozemstvo; prekomorski	Ova tvrtka ima mnogo klijenata u inozemstvu.
2463:含	含	含	obsahovat; držet v ústech	Tento nápoj obsahuje hodně cukru.	obsahovať; držať v ústach	Tento nápoj obsahuje veľa cukru.	tartalmaz; a szájban tart	Ez az ital sok cukrot tartalmaz.	a conține; a ține în gură	Această băutură conține mult zahăr.	съдържам; държа в устата	Тази напитка съдържа много захар.	sadržavati; držati u ustima	Ovo piće sadrži mnogo šećera.
2464:含量	含量	含量	obsah; množství obsažené	Toto ovoce má vysoký obsah vitamínů.	obsah; obsiahnuté množstvo	Toto ovocie má vysoký obsah vitamínov.	tartalom; mennyiség	Ennek a gyümölcsnek magas a vitamintartalma.	conținut; cantitate conținută	Acest fruct are un conținut ridicat de vitamine.	съдържание; количество	Този плод има високо съдържание на витамини.	sadržaj; količina	Ovo voće ima visok sadržaj vitamina.
2465:含有	含有	含有	obsahovat	Mléko obsahuje hodně živin.	obsahovať	Mlieko obsahuje veľa živín.	tartalmaz	A tej sok tápanyagot tartalmaz.	a conține	Laptele conține mulți nutrienți.	съдържам	Млякото съдържа много хранителни вещества.	sadržavati	Mlijeko sadrži mnogo hranjivih tvari.
2466:汗水	汗水	汗水	pot	Sportovci pot promočil oblečení.	pot	Športovcovi pot premočil oblečenie.	verejték; izzadság	A sportoló verejtéke átáztatta a ruháját.	sudoare	Sudoarea sportivului i-a udat hainele.	пот	Потта на спортиста намокри дрехите му.	znoj	Znoj je sportašu natopio odjeću.
2467:行	行	行	obor; profese	V pohostinství pracuje už deset let.	odbor; profesia	V gastronómii pracuje už desať rokov.	szakma; ágazat	Tíz éve dolgozik a vendéglátásban.	domeniu; meserie	Lucrează în domeniul restaurantelor de zece ani.	бранш; професия	Той работи в ресторантьорския бранш от десет години.	struka; djelatnost	U ugostiteljstvu radi deset godina.
2469:好评	好评	好评	kladné hodnocení	Tato restaurace získala mnoho kladných hodnocení.	kladné hodnotenie	Táto reštaurácia získala veľa kladných hodnotení.	pozitív értékelés	Ez az étterem sok pozitív értékelést kapott.	recenzie pozitivă; apreciere	Acest restaurant a primit multe recenzii pozitive.	положителен отзив	Този ресторант получи много положителни отзиви.	pozitivna recenzija	Ovaj je restoran dobio mnogo pozitivnih recenzija.
2470:好运	好运	好运	hodně štěstí; štěstí	Přeji ti hodně štěstí u zkoušky.	veľa šťastia; šťastie	Prajem ti veľa šťastia na skúške.	szerencse; sok szerencsét	Sok szerencsét kívánok a vizsgához.	noroc; baftă	Îți doresc mult noroc la examen.	късмет	Желая ти късмет на изпита.	sreća; sretno	Želim ti sreću na ispitu.
2471:好转	好转	好转	zlepšit se	Po léčbě se jeho stav začal zlepšovat.	zlepšiť sa	Po liečbe sa jeho stav začal zlepšovať.	javulni	A kezelés után az állapota javulni kezdett.	a se îmbunătăți	După tratament, starea lui a început să se îmbunătățească.	подобрявам се	След лечението състоянието му започна да се подобрява.	poboljšati se	Nakon liječenja njegovo se stanje počelo poboljšavati.
2474:合	合	合	zavřít; spojit; hodit se	Prosím zavřete knihu a poslouchejte mě.	zavrieť; spojiť; hodiť sa	Prosím, zatvorte knihu a počúvajte ma.	becsukni; összeilleszteni; megfelelni	Kérlek, csukjátok be a könyvet, és figyeljetek rám.	a închide; a combina; a se potrivi	Vă rog să închideți cartea și să mă ascultați.	затварям; съчетавам; пасвам	Моля, затворете книгата и ме слушайте.	zatvoriti; spojiti; odgovarati	Molim vas, zatvorite knjigu i slušajte me.
2476:盒饭	盒饭	盒饭	krabičkové jídlo; balené jídlo	V poledne jsme si na nádraží koupili krabičková jídla.	balené jedlo; jedlo v krabičke	Na obed sme si na stanici kúpili jedlá v krabičke.	dobozos étel	Délben dobozos ételt vettünk az állomáson.	mâncare la caserolă; meniu ambalat	La prânz am cumpărat mâncare la caserolă în gară.	храна в кутия; пакетиран обяд	На обяд купихме храна в кутия на гарата.	obrok u kutiji; pakirani obrok	U podne smo na stanici kupili obroke u kutiji.
2478:河流	河流	河流	řeka; vodní tok	Tato řeka protéká třemi městy.	rieka; vodný tok	Táto rieka preteká tromi mestami.	folyó	Ez a folyó három városon halad át.	râu; curs de apă	Acest râu trece prin trei orașe.	река; воден поток	Тази река минава през три града.	rijeka; vodotok	Ova rijeka prolazi kroz tri grada.
2485:厚度	厚度	厚度	tloušťka	Tloušťka tohoto skla je pět milimetrů.	hrúbka	Hrúbka tohto skla je päť milimetrov.	vastagság	Ennek az üvegnek a vastagsága öt milliméter.	grosime	Grosimea acestei sticle este de cinci milimetri.	дебелина	Дебелината на това стъкло е пет милиметра.	debljina	Debljina ovog stakla je pet milimetara.
2489:湖	湖	湖	jezero	U jezera se prochází mnoho lidí.	jazero	Pri jazere sa prechádza veľa ľudí.	tó	A tóparton sokan sétálnak.	lac	Mulți oameni se plimbă pe malul lacului.	езеро	Много хора се разхождат край езерото.	jezero	Mnogo ljudi šeće uz jezero.
2492:互动	互动	互动	interakce; vzájemná komunikace	Interakce ve třídě dělá studenty aktivnějšími.	interakcia; vzájomná komunikácia	Interakcia na hodine robí študentov aktívnejšími.	interakció; kölcsönös kapcsolat	Az órai interakció aktívabbá teszi a diákokat.	interacțiune	Interacțiunea din clasă îi face pe elevi mai activi.	взаимодействие	Взаимодействието в час прави учениците по-активни.	interakcija; međudjelovanje	Interakcija na satu čini učenike aktivnijima.
2493:户外	户外	户外	venku; venkovní	O víkendu jsme šli ven na túru do hor.	vonku; vonkajší	Cez víkend sme išli von do hôr.	szabadtéri; a szabadban	Hétvégén a szabadba mentünk hegyet mászni.	în aer liber; exterior	În weekend am mers în aer liber să urcăm pe munte.	на открито; външен	През уикенда отидохме на открито да се качим в планината.	na otvorenom; vanjski	Za vikend smo otišli u prirodu planinariti.
2494:花费	花费	花费	stát; vynaložit	Oprava tohoto auta stála dost peněz.	stáť; vynaložiť	Oprava tohto auta stála dosť peňazí.	költeni; kerül valamennyibe	Ennek az autónak a javítása elég sok pénzbe került.	a costa; a cheltui	Repararea acestei mașini a costat destul de mulți bani.	струвам; харча	Ремонтът на тази кола струваше доста пари.	koštati; potrošiti	Popravak ovog automobila stajao je dosta novca.
2497:化	化	化	tát; měnit se	Led na slunci pomalu roztál.	topiť sa; meniť sa	Ľad sa na slnku pomaly roztopil.	elolvadni; átalakulni	A jég lassan elolvadt a napon.	a se topi; a se transforma	Gheața s-a topit încet la soare.	топя се; превръщам се	Ледът бавно се стопи на слънце.	otopiti se; pretvoriti se	Led se polako otopio na suncu.
2498:话费	话费	话费	účet za telefon; kredit	Můj účet za telefon je tento měsíc trochu vysoký.	účet za telefón; kredit	Môj účet za telefón je tento mesiac trochu vysoký.	telefonszámla; hívásdíj	Ebben a hónapban kicsit magas a telefonszámlám.	factură telefonică; credit telefonic	Factura mea telefonică este puțin mare luna aceasta.	телефонна сметка; телефонен кредит	Телефонната ми сметка този месец е малко висока.	telefonski račun; bon za pozive	Moj je telefonski račun ovaj mjesec malo visok.
2499:画面	画面	画面	obraz; záběr	Tento záběr ve filmu je velmi dojemný.	obraz; záber	Tento záber vo filme je veľmi dojímavý.	kép; jelenet	Ez a jelenet a filmben nagyon megható.	imagine; scenă	Această scenă din film este foarte emoționantă.	картина; кадър	Този кадър във филма е много трогателен.	slika; kadar	Ovaj kadar u filmu vrlo je dirljiv.
2504:缓慢	缓慢	缓慢	pomalý	Starý člověk chodí poměrně pomalu.	pomalý	Starší človek chodí pomerne pomaly.	lassú	Az idős ember elég lassan jár.	lent; încet	Persoana în vârstă merge destul de încet.	бавен; бавно	Възрастният човек ходи сравнително бавно.	spor; polako	Starija osoba hoda prilično sporo.
2505:黄瓜	黄瓜	黄瓜	okurka	Okurkový salát je velmi osvěžující příloha.	uhorka	Uhorkový šalát je veľmi osviežujúca príloha.	uborka	A hideg uborkasaláta frissítő köret.	castravete	Salata rece de castraveți este o garnitură răcoritoare.	краставица	Студената салата от краставици е много освежаващо предястие.	krastavac	Hladna salata od krastavaca osvježavajući je prilog.
2510:灰色	灰色	灰色	šedý	Má na sobě šedý kabát.	sivý	Má na sebe sivý kabát.	szürke	Szürke kabátot visel.	gri	Poartă o haină gri.	сив	Той носи сиво палто.	siv	Nosi sivi kaput.
2514:伙	伙	伙	skupina; parta	U vchodu si povídá skupina mladých lidí.	skupina; partia	Pri vchode sa rozpráva skupina mladých ľudí.	csoport; társaság	Egy csoport fiatal beszélget a bejáratnál.	grup; gașcă	Un grup de tineri stă de vorbă la intrare.	група; компания	Група млади хора разговарят на входа.	skupina; društvo	Skupina mladih razgovara na ulazu.
2516:火锅	火锅	火锅	hot pot; čínský kotlík	V zimě je příjemné jíst hot pot.	hot pot; čínsky kotlík	V zime je príjemné jesť hot pot.	hot pot; kínai forró fazék	Télen jólesik hot potot enni.	hot pot; oală fierbinte chinezească	Iarna este plăcut să mănânci hot pot.	хот пот; китайска гореща тенджера	През зимата е приятно да се яде хот пот.	hot pot; kineski vrući lonac	Zimi je ugodno jesti hot pot.
