hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
2430:怪	怪	怪	ထူးဆန်းသော; အပြစ်တင်သည်	ဒီနေ့ ရာသီဥတုက နည်းနည်းထူးဆန်းတယ်။	ចម្លែក; បន្ទោស	អាកាសធាតុថ្ងៃនេះចម្លែកបន្តិច។	ແປກ; ຕຳໜິ	ອາກາດມື້ນີ້ແປກໜ້ອຍໜຶ່ງ.	अनौठो; दोष दिनु	आजको मौसम अलि अनौठो छ।
2438:光线	光线	光线	အလင်းရောင်; အလင်းလိုင်း	အခန်းထဲက အလင်းရောင်က အရမ်းမှောင်နေပြီး စာဖတ်ဖို့ မသင့်တော်ဘူး။	ពន្លឺ; ខ្សែពន្លឺ	ពន្លឺក្នុងបន្ទប់ងងឹតពេក មិនសមសម្រាប់អានសៀវភៅទេ។	ແສງ; ແນວແສງ	ແສງໃນຫ້ອງມືດເກີນໄປ ບໍ່ເໝາະສຳລັບອ່ານປຶ້ມ.	प्रकाश; उज्यालो	कोठाको प्रकाश धेरै मधुरो छ, पढ्न उपयुक्त छैन।
2439:广	广	广	ကျယ်ပြန့်သော	သူ့စိတ်ဝင်စားမှုက အလွန်ကျယ်ပြန့်တယ်။	ទូលំទូលាយ; ធំទូលាយ	ចំណាប់អារម្មណ៍របស់គាត់ទូលំទូលាយណាស់។	ກວ້າງ; ກວ້າງຂວາງ	ຄວາມສົນໃຈຂອງລາວກວ້າງຫຼາຍ.	फराकिलो; व्यापक	उसको रुचि धेरै व्यापक छ।
2446:贵姓	贵姓	贵姓	မည်သည့်အမည်မျိုးရိုးပါလဲ	ကျေးဇူးပြု၍ သင့်မိသားစုအမည်ကို မေးလို့ရမလား။	ត្រកូលដ៏គោរពរបស់អ្នក	សូមសួរថា ត្រកូលរបស់លោកអ្នកជាអ្វី?	ນາມສະກຸນອັນມີກຽດຂອງທ່ານ	ຂໍຖາມວ່າ ນາມສະກຸນຂອງທ່ານແມ່ນຫຍັງ?	तपाईंको आदरणीय थर	कृपया तपाईंको थर के हो?
2447:柜子	柜子	柜子	ဗီရို; ကက်ဘိနက်	စာရွက်စာတမ်းအားလုံးကို ဗီရိုထဲမှာ ထားထားတယ်။	ទូ; ទូដាក់ឥវ៉ាន់	ឯកសារទាំងអស់ដាក់នៅក្នុងទូ។	ຕູ້	ເອກະສານທັງໝົດຖືກວາງໄວ້ໃນຕູ້.	दराज; क्याबिनेट	सबै कागजात दराजमा राखिएका छन्।
2450:国画	国画	国画	တရုတ်ရိုးရာပန်းချီ	အဘိုးက တရုတ်ရိုးရာပန်းချီ ဆွဲရတာ ကြိုက်တယ်။	គំនូរចិនបុរាណ	ជីតាចូលចិត្តគូរគំនូរចិនបុរាណ។	ຮູບແຕ້ມຈີນດັ້ງເດີມ	ພໍ່ເຖົ້າມັກແຕ້ມຮູບຈີນດັ້ງເດີມ.	परम्परागत चिनियाँ चित्रकला	हजुरबुवालाई परम्परागत चिनियाँ चित्र बनाउन मन पर्छ।
2451:国庆	国庆	国庆	အမျိုးသားနေ့	အမျိုးသားနေ့အားလပ်ရက်မှာ ကျွန်တော်တို့ ဟန်ကျိုးကို သွားခဲ့တယ်။	ថ្ងៃជាតិ	ថ្ងៃឈប់សម្រាកថ្ងៃជាតិ យើងបានទៅហាងចូវ។	ວັນຊາດ	ຊ່ວງພັກວັນຊາດ ພວກເຮົາໄປຫາງໂຈວ.	राष्ट्रिय दिवस	राष्ट्रिय दिवसको बिदामा हामी हाङझाउ गयौँ।
2461:海外	海外	海外	နိုင်ငံရပ်ခြား; ပင်လယ်ရပ်ခြား	ဒီကုမ္ပဏီမှာ နိုင်ငံရပ်ခြားဖောက်သည်များစွာရှိတယ်။	ក្រៅប្រទេស	ក្រុមហ៊ុននេះមានអតិថិជនក្រៅប្រទេសច្រើន។	ຕ່າງປະເທດ; ໂພ້ນທະເລ	ບໍລິສັດນີ້ມີລູກຄ້າຕ່າງປະເທດຫຼາຍ.	विदेश; परदेश	यो कम्पनीका विदेशमा धेरै ग्राहक छन्।
2463:含	含	含	ပါဝင်သည်; ပါးစပ်ထဲတွင် ထားသည်	ဒီအချိုရည်ထဲမှာ သကြားပါဝင်မှု အလွန်မြင့်တယ်။	មានផ្ទុក; ដាក់ក្នុងមាត់	ភេសជ្ជៈដបនេះមានបរិមាណស្ករខ្ពស់ណាស់។	ມີປະກອບ; ອົມໄວ້ໃນປາກ	ເຄື່ອງດື່ມຂວດນີ້ມີນ້ຳຕານສູງຫຼາຍ.	समावेश हुनु; मुखमा राख्नु	यो पेयमा चिनीको मात्रा धेरै छ।
2464:含量	含量	含量	ပါဝင်မှုပမာဏ	ဒီအသီးမှာ ဗီတာမင်ပါဝင်မှု အလွန်မြင့်တယ်။	បរិមាណផ្ទុក; មាតិកា	ផ្លែឈើប្រភេទនេះមានបរិមាណវីតាមីនខ្ពស់ណាស់។	ປະລິມານທີ່ມີ; ເນື້ອໃນ	ໝາກໄມ້ຊະນິດນີ້ມີປະລິມານວິຕາມິນສູງຫຼາຍ.	मात्रा; समावेशित अंश	यो फलमा भिटामिनको मात्रा धेरै छ।
2465:含有	含有	含有	ပါဝင်သည်	နို့မှာ အာဟာရဓာတ်များစွာ ပါဝင်တယ်။	មានផ្ទុក	ទឹកដោះគោមានសារធាតុចិញ្ចឹមច្រើន។	ມີປະກອບ	ນົມມີສານອາຫານຫຼາຍ.	समावेश हुनु; हुनु	दूधमा प्रशस्त पोषण हुन्छ।
2466:汗水	汗水	汗水	ချွေး	အားကစားသမားရဲ့ ချွေးက အဝတ်ကို စိုရွှဲစေခဲ့တယ်။	ញើស	ញើសរបស់កីឡាករបានធ្វើឱ្យសម្លៀកបំពាក់សើមទាំងស្រុង។	ເຫື່ອ	ເຫື່ອຂອງນັກກິລາເຮັດໃຫ້ເສື້ອຜ້າປຽກຊຸ່ມ.	पसिना	खेलाडीको पसिनाले कपडा भिजायो।
2467:行	行	行	လုပ်ငန်းနယ်ပယ်; အတတ်ပညာ	သူက စားသောက်ရေးလုပ်ငန်းနယ်ပယ်မှာ ဆယ်နှစ် အလုပ်လုပ်ခဲ့တယ်။	វិស័យការងារ; មុខរបរ	គាត់ធ្វើការនៅវិស័យអាហារនិងភេសជ្ជៈនេះបានដប់ឆ្នាំហើយ។	ສາຍອາຊີບ; ວົງການ	ລາວເຮັດວຽກໃນສາຍອາຫານແລະເຄື່ອງດື່ມນີ້ມາສິບປີ.	पेशा क्षेत्र; व्यवसाय लाइन	उसले खानपान क्षेत्रमा दस वर्ष काम गरेको छ।
2469:好评	好评	好评	ကောင်းမွန်သောသုံးသပ်ချက်; ချီးကျူးချက်	ဒီစားသောက်ဆိုင်က ကောင်းမွန်သောသုံးသပ်ချက်များစွာ ရခဲ့တယ်။	ការវាយតម្លៃល្អ	ភោជនីយដ្ឋាននេះទទួលបានការវាយតម្លៃល្អច្រើន។	ຄຳວິຈານດີ; ຄຳຊົມ	ຮ້ານອາຫານນີ້ໄດ້ຮັບຄຳວິຈານດີຫຼາຍ.	राम्रो समीक्षा; प्रशंसा	यो रेस्टुरेन्टले धेरै राम्रो समीक्षा पाएको छ।
2470:好运	好运	好运	ကံကောင်းခြင်း	စာမေးပွဲမှာ ကံကောင်းပါစေ။	សំណាងល្អ	សូមឱ្យអ្នកមានសំណាងល្អក្នុងការប្រឡង។	ໂຊກດີ	ຂໍໃຫ້ເຈົ້າໂຊກດີໃນການສອບ.	शुभकामना; राम्रो भाग्य	तिमीलाई परीक्षामा शुभकामना।
2471:好转	好转	好转	ကောင်းမွန်လာသည်; သက်သာလာသည်	ကုသမှုခံပြီးနောက် သူ့ရောဂါအခြေအနေ စပြီး ကောင်းလာတယ်။	ប្រសើរឡើង	បន្ទាប់ពីព្យាបាល ស្ថានភាពជំងឺរបស់គាត់ចាប់ផ្តើមប្រសើរឡើង។	ດີຂຶ້ນ	ຫຼັງການປິ່ນປົວ ອາການປ່ວຍຂອງລາວເລີ່ມດີຂຶ້ນ.	सुधार हुनु; निको हुँदै जानु	उपचारपछि उसको रोगको अवस्था सुधार हुन थाल्यो।
