hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
4110:国歌	国歌	国歌	జాతీయ గీతం	పోటీకి ముందు అందరూ కలిసి జాతీయ గీతం పాడారు.	ರಾಷ್ಟ್ರಗೀತೆ	ಪಂದ್ಯಕ್ಕೂ ಮೊದಲು ಎಲ್ಲರೂ ಸೇರಿ ರಾಷ್ಟ್ರಗೀತೆ ಹಾಡಿದರು.
4111:国旗	国旗	国旗	జాతీయ పతాకం	పాఠశాల గేటు వద్ద జాతీయ పతాకం వేలాడుతోంది.	ರಾಷ್ಟ್ರಧ್ವಜ	ಶಾಲೆಯ ಬಾಗಿಲಲ್ಲಿ ರಾಷ್ಟ್ರಧ್ವಜ ಹಾರುತ್ತಿದೆ.
4112:国情	国情	国情	దేశ పరిస్థితులు	విధానం రూపొందించేటప్పుడు దేశ పరిస్థితులను పరిగణించాలి.	ರಾಷ್ಟ್ರೀಯ ಪರಿಸ್ಥಿತಿಗಳು	ನೀತಿ ರೂಪಿಸುವಾಗ ದೇಶದ ಪರಿಸ್ಥಿತಿಗಳನ್ನು ಪರಿಗಣಿಸಬೇಕು.
4115:过后	过后	过后	తర్వాత	వాన తర్వాత గాలి చాలా తాజాగుంది.	ನಂತರ	ಮಳೆಯ ನಂತರ ಗಾಳಿ ತುಂಬಾ ತಾಜಾ ಆಗಿತ್ತು.
4116:过时	过时	过时	కాలం చెల్లినది	ఈ డిజైన్ ఇప్పటికే కాలం చెల్లింది.	ಹಳೆಯದಾದ	ಈ ವಿನ್ಯಾಸ ಈಗಾಗಲೇ ಹಳೆಯದಾಗಿದೆ.
4117:海内外	海内外	海内外	దేశంలోనూ విదేశాల్లోనూ	ఈ విశ్వవిద్యాలయం దేశంలోని, విదేశాల విద్యార్థులను ఆకర్షిస్తుంది.	ದೇಶ-ವಿದೇಶಗಳಲ್ಲಿ	ಈ ವಿಶ್ವವಿದ್ಯಾಲಯ ದೇಶ-ವಿದೇಶಗಳ ವಿದ್ಯಾರ್ಥಿಗಳನ್ನು ಆಕರ್ಷಿಸುತ್ತದೆ.
4118:海岸	海岸	海岸	సముద్ర తీరం	మేము సముద్ర తీరం వెంట నడిచాము.	ಸಮುದ್ರ ತೀರ	ನಾವು ಸಮುದ್ರ ತೀರದ ಬಳಿ ನಡೆದೆವು.
4120:海面	海面	海面	సముద్ర ఉపరితలం	సాయంత్రపు సూర్యకాంతి సముద్ర ఉపరితలంపై పడింది.	ಸಮುದ್ರದ ಮೇಲ್ಮೈ	ಸಾಯಂಕಾಲದ ಸೂರ್ಯಕಿರಣ ಸಮುದ್ರದ ಮೇಲ್ಮೈ ಮೇಲೆ ಬಿತ್ತು.
4121:海域	海域	海域	సముద్ర ప్రాంతం	ఈ సముద్ర ప్రాంతం చేపల వేటకు అనుకూలంగా ఉంటుంది.	ಸಮುದ್ರ ಪ್ರದೇಶ	ಈ ಸಮುದ್ರ ಪ್ರದೇಶ ಮೀನುಗಾರಿಕೆಗೆ ಅನುಕೂಲವಾಗಿದೆ.
4122:害	害	害	హాని చేయడం	ధూమపానం శరీరానికి హాని చేస్తుంది.	ಹಾನಿ ಮಾಡುವುದು	ಧೂಮಪಾನ ದೇಹಕ್ಕೆ ಹಾನಿ ಮಾಡುತ್ತದೆ.
4123:寒冬	寒冬	寒冬	తీవ్ర చలికాలం	తీవ్ర చలికాలంలో వీధిలో జనాలు చాలా తక్కువగా ఉంటారు.	ಕಡು ಚಳಿಗಾಲ	ಕಡು ಚಳಿಗಾಲದಲ್ಲಿ ರಸ್ತೆಯಲ್ಲಿ ಜನರು ತುಂಬಾ ಕಡಿಮೆ ಇರುತ್ತಾರೆ.
4126:旱灾	旱灾	旱灾	కరువు విపత్తు	కరువు విపత్తు స్థానిక వ్యవసాయంపై ప్రభావం చూపింది.	ಬರ ದುರಂತ	ಬರ ದುರಂತ ಸ್ಥಳೀಯ ಕೃಷಿಯ ಮೇಲೆ ಪರಿಣಾಮ ಬೀರಿತು.
4128:毫不	毫不	毫不	ఏ మాత్రం కాదు	అతను కష్టాలను ఎదుర్కొని ఏ మాత్రం వెనక్కి తగ్గలేదు.	ಸ್ವಲ್ಪವೂ ಇಲ್ಲ	ಅವನು ಕಷ್ಟಗಳನ್ನು ಎದುರಿಸಿ ಸ್ವಲ್ಪವೂ ಹಿಂದೆ ಸರಿಯಲಿಲ್ಲ.
4131:毫升	毫升	毫升	మిల్లీలీటర్	ఈ మందును ప్రతి సారి పది మిల్లీలీటర్లు తీసుకోండి.	ಮಿಲಿಲೀಟರ್	ಈ ಔಷಧಿಯನ್ನು ಪ್ರತಿ ಬಾರಿ ಹತ್ತು ಮಿಲಿಲೀಟರ್ ತೆಗೆದುಕೊಳ್ಳಿ.
4132:好不	好不	好不	చాలా	పండుగ రోజు వీధి చాలా కోలాహలంగా ఉంది.	ಬಹಳ	ಹಬ್ಬದ ದಿನ ಬೀದಿ ಬಹಳ ಗದ್ದಲವಾಗಿತ್ತು.
4133:好感	好感	好感	మంచి అభిప్రాయం	మొదటి భేటీ తర్వాత అతనికి ఆమెపై మంచి అభిప్రాయం కలిగింది.	ಒಳ್ಳೆಯ ಅಭಿಪ್ರಾಯ	ಮೊದಲ ಭೇಟಿಯ ನಂತರ ಅವನಿಗೆ ಅವಳ ಬಗ್ಗೆ ಒಳ್ಳೆಯ ಅಭಿಪ್ರಾಯ ಮೂಡಿತು.
4134:好容易	好容易	好容易	చాలా కష్టంగా	అతను చాలా కష్టంగా టికెట్ కొనగలిగాడు.	ಬಹಳ ಕಷ್ಟಪಟ್ಟು	ಅವನು ಬಹಳ ಕಷ್ಟಪಟ್ಟು ಟಿಕೆಟ್ ಕೊಂಡುಕೊಂಡನು.
4136:好学	好学	好学	నేర్చుకోవాలనే ఆసక్తి కలిగిన	ఈ విద్యార్థి తెలివైనవాడు, నేర్చుకోవాలనే ఆసక్తి కూడా ఉంది.	ಕಲಿಯಲು ಆಸಕ್ತಿ ಇರುವ	ಈ ವಿದ್ಯಾರ್ಥಿ ಚತುರನು ಮತ್ತು ಕಲಿಯಲು ಆಸಕ್ತಿ ಹೊಂದಿದ್ದಾನೆ.
4144:黑暗	黑暗	黑暗	చీకటి	విద్యుత్ పోయిన తర్వాత గది అంతా చీకటిగా మారింది.	ಕತ್ತಲೆ	ವಿದ್ಯುತ್ ಹೋದ ನಂತರ ಕೊಠಡಿ ತುಂಬಾ ಕತ್ತಲಾಯಿತು.
4146:狠	狠	狠	కఠినమైన	అతని మాటలు కొంచెం కఠినంగా ఉన్నాయి.	ಕಠಿಣ	ಅವನ ಮಾತುಗಳು ಸ್ವಲ್ಪ ಕಠಿಣವಾಗಿದ್ದವು.
4149:衡量	衡量	衡量	కొలవడం	ఒక విద్యార్థిని కేవలం మార్కులతో మాత్రమే కొలవకూడదు.	ಮೌಲ್ಯಮಾಪನ ಮಾಡುವುದು	ಒಬ್ಬ ವಿದ್ಯಾರ್ಥಿಯನ್ನು ಕೇವಲ ಅಂಕಗಳಿಂದ ಮಾತ್ರ ಮೌಲ್ಯಮಾಪನ ಮಾಡಬಾರದು.
4150:宏大	宏大	宏大	విశాలమైన	ఈ ప్రణాళిక లక్ష్యం చాలా విశాలమైనది.	ವಿಶಾಲವಾದ	ಈ ಯೋಜನೆಯ ಗುರಿ ಬಹಳ ವಿಶಾಲವಾಗಿದೆ.
4153:后期	后期	后期	తరువాతి దశ	ప్రాజెక్టు తరువాతి దశలో మరింత నిధులు అవసరం.	ನಂತರದ ಹಂತ	ಯೋಜನೆಯ ನಂತರದ ಹಂತಕ್ಕೆ ಇನ್ನಷ್ಟು ಹಣ ಬೇಕಾಗುತ್ತದೆ.
4154:后人	后人	后人	తరువాతి తరాలు	ఈ పుస్తకం తరువాతి తరాలపై చాలా ప్రభావం చూపింది.	ಮುಂದಿನ ತಲೆಮಾರುಗಳು	ಈ ಪುಸ್ತಕವು ಮುಂದಿನ ತಲೆಮಾರುಗಳ ಮೇಲೆ ಬಹಳ ಪ್ರಭಾವ ಬೀರಿತು.
4155:后退	后退	后退	వెనక్కి తగ్గడం	హెచ్చరిక వినగానే అందరూ వెంటనే వెనక్కి తగ్గారు.	ಹಿಂದಕ್ಕೆ ಸರಿಯುವುದು	ಎಚ್ಚರಿಕೆ ಕೇಳುತ್ತಿದ್ದಂತೆಯೇ ಎಲ್ಲರೂ ತಕ್ಷಣ ಹಿಂದಕ್ಕೆ ಸರಿದರು.
4156:后者	后者	后者	రెండవది	రెండు ప్రణాళికలూ బాగున్నాయి, కానీ రెండవది తక్కువ ధర.	ಎರಡನೆಯದು	ಎರಡೂ ಯೋಜನೆಗಳು ಒಳ್ಳೆಯವು, ಆದರೆ ಎರಡನೆಯದು ಕಡಿಮೆ ಬೆಲೆಯದು.
4159:胡子	胡子	胡子	గడ్డం	అతని గడ్డం ఇప్పటికే తెల్లబడింది.	ಗಡ್ಡ	ಅವನ ಗಡ್ಡ ಈಗಾಗಲೇ ಬಿಳಿಯಾಗಿದೆ.
4160:户	户	户	ఇల్లు	ఈ గ్రామంలో మూడువందల ఇళ్లు ఉన్నాయి.	ಮನೆತನ	ಈ ಗ್ರಾಮದಲ್ಲಿ ಮೂರು ನೂರು ಮನೆತನಗಳಿವೆ.
4161:互助	互助	互助	పరస్పర సహాయం	పొరుగువారు పరస్పరం సహాయం చేసుకోవాలి.	ಪರಸ್ಪರ ಸಹಾಯ	ನೆರೆಹೊರೆಯವರು ಪರಸ್ಪರ ಸಹಾಯ ಮಾಡಬೇಕು.
4162:花朵	花朵	花朵	పువ్వు	వసంతంలో ఉద్యానవనం అంతా పువ్వులతో నిండిపోయింది.	ಹೂವು	ವಸಂತದಲ್ಲಿ ಉದ್ಯಾನವನವಿಡೀ ಹೂಗಳಿಂದ ತುಂಬಿತು.
4164:滑冰	滑冰	滑冰	మంచుపై జారడం	ఆమె చిన్నప్పటి నుంచే మంచుపై జారడం నేర్చుకుంది.	ಹಿಮದ ಮೇಲೆ ಸ್ಕೇಟಿಂಗ್ ಮಾಡುವುದು	ಅವಳು ಚಿಕ್ಕಂದಿನಿಂದಲೇ ಹಿಮದ ಮೇಲೆ ಸ್ಕೇಟಿಂಗ್ ಕಲಿತುಕೊಂಡಳು.
4165:滑行	滑行	滑行	జారుతూ కదలడం	విమానం పరుగుమార్గంపై నెమ్మదిగా జారుతూ కదిలింది.	ಸರಿದು ಸಾಗುವುದು	ವಿಮಾನ ಓಡುದಾರಿಯ ಮೇಲೆ ನಿಧಾನವಾಗಿ ಸರಿದು ಸಾಗಿತು.
4166:滑雪	滑雪	滑雪	మంచుపై స్కీ చేయడం	శీతాకాలంలో మేము ఉత్తర ప్రాంతానికి మంచుపై స్కీ చేయడానికి వెళ్తాం.	ಸ್ಕೀ ಮಾಡುವುದು	ಚಳಿಗಾಲದಲ್ಲಿ ನಾವು ಉತ್ತರಕ್ಕೆ ಸ್ಕೀ ಮಾಡಲು ಹೋಗುತ್ತೇವೆ.
4172:怀	怀	怀	ఒడి	ఆమె ఒడిలో ఒక చిన్న పిల్లిని పట్టుకుంది.	ಮಡಿಲು	ಅವಳು ಮಡಿಲಲ್ಲಿ ಒಂದು ಚಿಕ್ಕ ಬೆಕ್ಕನ್ನು ಹಿಡಿದಿದ್ದಳು.
4176:环	环	环	వలయం	తాళం చెవి ఒక లోహ వలయానికి వేలాడుతోంది.	ಉಂಗುರಾಕಾರದ ಕೊಂಡಿ	ಕೀಲಿ ಒಂದು ಲೋಹದ ಕೊಂಡಿಗೆ ನೇತಾಡುತ್ತಿದೆ.
4178:患	患	患	వ్యాధితో బాధపడడం	అతను అధిక రక్తపోటుతో బాధపడుతున్నాడు, క్రమం తప్పకుండా పరీక్షలు చేయించుకోవాలి.	ರೋಗದಿಂದ ಬಳಲುವುದು	ಅವನು ಉಚ್ಚ ರಕ್ತದೊತ್ತಡದಿಂದ ಬಳಲುತ್ತಾನೆ ಮತ್ತು ನಿಯಮಿತ ತಪಾಸಣೆ ಬೇಕು.
4181:黄	黄	黄	పసుపు; హువాంగ్ ఇంటిపేరు	హువాంగ్ చైనాలో సాధారణమైన ఇంటిపేరు.	ಹಳದಿ; ಹುವಾಂಗ್ ಉಪನಾಮ	ಹುವಾಂಗ್ ಚೀನಾದಲ್ಲಿ ಸಾಮಾನ್ಯ ಉಪನಾಮವಾಗಿದೆ.
4187:回头	回头	回头	వెనక్కి తిరగడం	అతను వెనక్కి తిరిగి ఒకసారి చూశాడు.	ಹಿಂದಿರುಗಿ ನೋಡುವುದು	ಅವನು ಹಿಂದಿರುಗಿ ಒಮ್ಮೆ ನೋಡಿದನು.
4188:汇	汇	汇	డబ్బు పంపడం	దయచేసి డబ్బును ఈ ఖాతాకు పంపండి.	ಹಣ ಕಳುಹಿಸುವುದು	ದಯವಿಟ್ಟು ಹಣವನ್ನು ಈ ಖಾತೆಗೆ ಕಳುಹಿಸಿ.
4190:绘画	绘画	绘画	చిత్రలేఖనం	ఆమె చిన్నప్పటి నుంచే చిత్రలేఖనం ఇష్టపడుతుంది.	ಚಿತ್ರಕಲೆ	ಅವಳಿಗೆ ಚಿಕ್ಕಂದಿನಿಂದಲೇ ಚಿತ್ರಕಲೆ ಇಷ್ಟ.
4191:会见	会见	会见	కలుసుకోవడం	ప్రధానోపాధ్యాయుడు వచ్చిన ప్రతినిధులను కలుసుకున్నారు.	ಭೇಟಿಯಾಗುವುದು	ಮುಖ್ಯೋಪಾಧ್ಯಾಯರು ಬಂದ ಪ್ರತಿನಿಧಿಗಳನ್ನು ಭೇಟಿಯಾದರು.
4192:汇款	汇款	汇款	డబ్బు పంపడం	నేను ఉదయమే నీకు డబ్బు పంపించాను.	ಹಣ ರವಾನೆ	ನಾನು ಬೆಳಿಗ್ಗೆಯೇ ನಿನಗೆ ಹಣ ಕಳುಹಿಸಿದ್ದೇನೆ.
4194:混	混	混	కలపడం	భిన్న రంగుల బట్టలను కలిసి ఉతకకండి.	ಕಲಸುವುದು	ಬೇರೆ ಬೇರೆ ಬಣ್ಣದ ಬಟ್ಟೆಗಳನ್ನು ಒಟ್ಟಿಗೆ ತೊಳೆಯಬೇಡಿ.
4200:火灾	火灾	火灾	అగ్ని ప్రమాదం	అగ్ని ప్రమాదం జరిగిన తర్వాత నివాసులు త్వరగా బయటకు వెళ్లారు.	ಬೆಂಕಿ ಅವಘಡ	ಬೆಂಕಿ ಅವಘಡ ಸಂಭವಿಸಿದ ನಂತರ ನಿವಾಸಿಗಳು ಬೇಗ ತೆರಳಿದರು.
4202:货车	货车	货车	సరుకు లారీ	లారీ పండ్లను మార్కెట్‌కు తీసుకెళ్లింది.	ಸರಕು ಲಾರಿ	ಲಾರಿ ಹಣ್ಣುಗಳನ್ನು ಮಾರುಕಟ್ಟೆಗೆ ಕೊಂಡೊಯ್ದಿತು.
4203:击败	击败	击败	ఓడించడం	వారు ఫైనల్లో బలమైన జట్టును ఓడించారు.	ಸೋಲಿಸುವುದು	ಅವರು ಅಂತಿಮ ಪಂದ್ಯದಲ್ಲಿ ಬಲವಾದ ತಂಡವನ್ನು ಸೋಲಿಸಿದರು.
4205:机动车	机动车	机动车	మోటారు వాహనం	ఈ రహదారిపై మోటారు వాహనాలకు ప్రవేశం నిషేధం.	ಮೋಟಾರು ವಾಹನ	ಈ ರಸ್ತೆಯಲ್ಲಿ ಮೋಟಾರು ವಾಹನಗಳ ಸಂಚಾರ ನಿಷೇಧಿಸಲಾಗಿದೆ.
4214:机制	机制	机制	వ్యవస్థ	కంపెనీ కొత్త బహుమతి వ్యవస్థను ఏర్పాటు చేసింది.	ವ್ಯವಸ್ಥೆ	ಕಂಪನಿಯು ಹೊಸ ಬಹುಮಾನ ವ್ಯವಸ್ಥೆಯನ್ನು ಸ್ಥಾಪಿಸಿತು.
4217:急救	急救	急救	ప్రథమ చికిత్స	అతను ప్రాథమిక ప్రథమ చికిత్స జ్ఞానం నేర్చుకున్నాడు.	ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ	ಅವನು ಮೂಲ ಪ್ರಥಮ ಚಿಕಿತ್ಸೆಯ ಜ್ಞಾನವನ್ನು ಕಲಿತಿದ್ದಾನೆ.
4220:极为	极为	极为	అత్యంత	ఈ పని అత్యంత ముఖ్యమైనది.	ಅತ್ಯಂತ	ಈ ಕೆಲಸ ಅತ್ಯಂತ ಮಹತ್ವದ್ದಾಗಿದೆ.
4227:技艺	技艺	技艺	నైపుణ్యం	ఈ వృద్ధుడు సంప్రదాయ నైపుణ్యాన్ని కాపాడాడు.	ಕೌಶಲ್ಯ	ಈ ವೃದ್ಧರು ಪರಂಪರೆಯ ಕೌಶಲ್ಯವನ್ನು ಉಳಿಸಿಕೊಂಡಿದ್ದಾರೆ.
4228:夹	夹	夹	ఇరికించడం	దయచేసి ఫోటోను పత్రంలో ఇరికించండి.	ಮಧ್ಯೆ ಇಡುವುದು	ದಯವಿಟ್ಟು ಫೋಟೋವನ್ನು ಕಡತದೊಳಗೆ ಮಧ್ಯೆ ಇಡಿ.
4229:加倍	加倍	加倍	రెట్టింపు చేయడం	పరీక్షకు ముందు అతను రెట్టింపు కృషి చేశాడు.	ಎರಡರಷ್ಟು ಮಾಡುವುದು	ಪರೀಕ್ಷೆಗೆ ಮೊದಲು ಅವನು ಎರಡರಷ್ಟು ಪ್ರಯತ್ನಿಸಿದನು.
