hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
1423:考生	考生	考生	受験者	受験者は身分証明書を持参しなければなりません。	수험생	수험생은 신분증을 가져와야 합니다.	thí sinh	Thí sinh phải mang giấy tờ tùy thân.	ผู้เข้าสอบ	ผู้เข้าสอบต้องนำบัตรประจำตัวมาด้วย.	calon peperiksaan	Calon peperiksaan mesti membawa kad pengenalan.	peserta ujian	Peserta ujian harus membawa kartu identitas.
1425:科技	科技	科技	科学技術	科学技術は生活をより便利にします。	과학 기술	과학 기술은 생활을 더 편리하게 만듭니다.	khoa học công nghệ	Công nghệ làm cho cuộc sống tiện lợi hơn.	วิทยาศาสตร์และเทคโนโลยี	เทคโนโลยีทำให้ชีวิตสะดวกยิ่งขึ้น.	sains dan teknologi	Teknologi menjadikan hidup lebih mudah.	sains dan teknologi	Teknologi membuat hidup lebih mudah.
1427:咳	咳	咳	咳をする	彼は風邪をひいてからずっと咳をしています。	기침하다	그는 감기에 걸린 뒤 계속 기침을 합니다.	ho	Sau khi bị cảm, anh ấy cứ ho mãi.	ไอ	หลังจากเป็นหวัด เขาไอตลอด.	batuk	Sejak selesema, dia asyik batuk.	batuk	Sejak masuk angin, dia terus batuk.
1432:客气	客气	客气	遠慮深い; 丁寧な	あなたはあまりにも丁寧です。	공손하다; 사양하다	너무 예의를 차리십니다.	lịch sự; khách sáo	Bạn khách sáo quá.	เกรงใจ; สุภาพ	คุณเกรงใจเกินไปแล้ว.	sopan; terlalu merendah diri	Anda terlalu bersopan.	sopan; sungkan	Anda terlalu sungkan.
1433:课堂	课堂	课堂	授業; 教室	授業中、皆はとてもまじめです。	수업; 교실	수업 시간에 모두 매우 진지합니다.	lớp học; giờ học	Trong lớp, mọi người đều rất nghiêm túc.	ห้องเรียน; ชั้นเรียน	ในชั้นเรียน ทุกคนตั้งใจมาก.	kelas; bilik darjah	Semua orang sangat serius semasa kelas.	kelas; ruang kelas	Di kelas, semua orang sangat serius.
1440:口语	口语	口语	話し言葉; 会話力	彼の中国語の会話力はとても速く上達しています。	구어; 말하기	그의 중국어 말하기 실력이 빠르게 향상되고 있습니다.	khẩu ngữ; nói	Khả năng nói tiếng Trung của anh ấy tiến bộ rất nhanh.	ภาษาพูด	ภาษาจีนพูดของเขาพัฒนาขึ้นเร็วมาก.	bahasa lisan; pertuturan	Pertuturan bahasa Cinanya meningkat dengan cepat.	bahasa lisan; kemampuan berbicara	Kemampuan berbicara Mandarin-nya berkembang sangat cepat.
1442:快餐	快餐	快餐	ファストフード	昼に私たちはファストフードを食べました。	패스트푸드	점심에 우리는 패스트푸드를 먹었습니다.	thức ăn nhanh	Buổi trưa chúng tôi ăn thức ăn nhanh.	อาหารจานด่วน	ตอนเที่ยงพวกเรากินอาหารจานด่วน.	makanan segera	Pada tengah hari kami makan makanan segera.	makanan cepat saji	Siang hari kami makan makanan cepat saji.
1443:快递	快递	快递	宅配便; 速達	私の宅配便はまだ届いていません。	택배; 빠른 배송	제 택배가 아직 도착하지 않았습니다.	chuyển phát nhanh	Gói chuyển phát nhanh của tôi vẫn chưa đến.	พัสดุด่วน; การจัดส่งด่วน	พัสดุด่วนของฉันยังมาไม่ถึง.	penghantaran ekspres	Bungkusan ekspres saya masih belum sampai.	pengiriman ekspres	Paket ekspres saya belum sampai.
1444:快速	快速	快速	速い; 迅速な	これは快速通路です。	빠른; 신속한	이것은 빠른 통로입니다.	nhanh; nhanh chóng	Đây là lối đi nhanh.	รวดเร็ว	นี่เป็นทางผ่านที่รวดเร็ว.	cepat; pantas	Ini ialah laluan pantas.	cepat; pesat	Ini adalah jalur cepat.
1448:垃圾	垃圾	垃圾	ごみ	ごみをバケツに入れてください。	쓰레기	쓰레기를 통에 넣어 주세요.	rác	Xin hãy bỏ rác vào thùng.	ขยะ	กรุณาใส่ขยะลงในถัง.	sampah	Sila masukkan sampah ke dalam tong.	sampah	Tolong masukkan sampah ke dalam ember.
1456:老家	老家	老家	故郷; 実家	春節の時、彼は故郷に帰ります。	고향; 본가	춘절 때 그는 고향에 돌아갑니다.	quê nhà	Vào Tết Nguyên đán, anh ấy về quê.	บ้านเกิด; บ้านเดิม	ช่วงตรุษจีนเขากลับบ้านเกิด.	kampung halaman	Semasa Tahun Baru Cina, dia pulang ke kampung halaman.	kampung halaman	Saat Tahun Baru Imlek, dia pulang ke kampung halaman.
1457:老年	老年	老年	高齢期; 老年	高齢者にも運動が必要です。	노년; 고령	노인들도 운동이 필요합니다.	tuổi già; người cao tuổi	Người cao tuổi cũng cần vận động.	วัยชรา; ผู้สูงอายุ	ผู้สูงอายุก็ต้องออกกำลังกายเช่นกัน.	usia tua; warga emas	Orang tua juga memerlukan senaman.	usia tua; lanjut usia	Orang lanjut usia juga membutuhkan olahraga.
1458:老是	老是	老是	いつも; しょっちゅう	彼はいつも鍵を持ってくるのを忘れます。	항상; 자꾸	그는 늘 열쇠 가져오는 것을 잊습니다.	luôn luôn; cứ mãi	Anh ấy luôn quên mang chìa khóa.	มักจะ; อยู่เรื่อย	เขามักลืมเอากุญแจมา.	selalu; asyik	Dia selalu terlupa membawa kunci.	selalu; terus-menerus	Dia selalu lupa membawa kunci.
1467:例子	例子	例子	例; 事例	先生はまた一つ例を挙げました。	예; 사례	선생님이 또 하나의 예를 들었습니다.	ví dụ; thí dụ	Giáo viên lại nêu thêm một ví dụ.	ตัวอย่าง	ครูยกตัวอย่างอีกหนึ่งข้อ.	contoh	Guru memberikan satu lagi contoh.	contoh	Guru memberi satu contoh lagi.
1471:凉	凉	凉	冷めた; 涼しい	このお茶はもう冷めています。	식다; 서늘하다	이 차는 이미 식었습니다.	nguội; mát	Tách trà này đã nguội rồi.	เย็นลง; เย็น	ชาถ้วยนี้เย็นแล้ว.	sejuk; sudah dingin	Teh ini sudah dingin.	dingin; sudah dingin	Teh ini sudah dingin.
1472:量	量	量	測る	看護師が子どもの体温を測りました。	재다; 측정하다	간호사가 아이의 체온을 재 주었습니다.	đo	Y tá đo nhiệt độ cho đứa trẻ.	วัด	พยาบาลช่วยวัดไข้ให้เด็ก.	mengukur	Jururawat mengukur suhu badan kanak-kanak itu.	mengukur	Perawat mengukur suhu tubuh anak itu.
1475:列	列	列	列挙する; 並べる	名前を書き出してください。	나열하다; 줄	이름을 나열해 주세요.	liệt kê; hàng	Xin hãy liệt kê tên ra.	ระบุเป็นรายการ; แถว	กรุณารายชื่อออกมาเป็นรายการ.	menyenaraikan; baris	Sila senaraikan nama-nama itu.	mencantumkan; baris	Tolong cantumkan nama-nama itu.
1476:零下	零下	零下	氷点下	今朝の気温は氷点下五度でした。	영하	오늘 아침 기온은 영하 5도였습니다.	dưới không độ	Sáng nay nhiệt độ là âm năm độ.	ต่ำกว่าศูนย์; ติดลบ	เช้านี้อุณหภูมิติดลบห้าองศา.	bawah sifar	Pagi ini suhu lima darjah bawah sifar.	di bawah nol; minus	Pagi ini suhunya minus lima derajat.
1477:零花钱	零花钱	零花钱	小遣い	彼は小遣いを貯金しました。	용돈	그는 용돈을 모아 두었습니다.	tiền tiêu vặt	Anh ấy để dành tiền tiêu vặt.	เงินค่าขนม; เงินใช้ส่วนตัว	เขาเก็บเงินค่าขนมไว้.	duit belanja; wang saku	Dia menyimpan duit belanjanya.	uang saku	Dia menabung uang sakunya.
1480:另	另	另	別の; 別に	別の時間を選んでください。	다른; 따로	다른 시간을 선택해 주세요.	khác; riêng	Xin hãy chọn một thời gian khác.	อีก; แยกต่างหาก	กรุณาเลือกเวลาอื่น.	lain; secara berasingan	Sila pilih masa lain.	lain; secara terpisah	Silakan pilih waktu lain.
1483:流	流	流	流れる	小川は村のそばを流れています。	흐르다	작은 강이 마을 옆을 흘러갑니다.	chảy	Con suối nhỏ chảy qua bên làng.	ไหล	ลำธารเล็กไหลผ่านข้างหมู่บ้าน.	mengalir	Sungai kecil mengalir di tepi kampung.	mengalir	Sungai kecil mengalir melewati desa.
1485:留下	留下	留下	残す; とどまる	電話番号を残してください。	남기다; 머물다	전화번호를 남겨 주세요.	để lại; ở lại	Xin hãy để lại số điện thoại của bạn.	ทิ้งไว้; อยู่ต่อ	กรุณาทิ้งเบอร์โทรศัพท์ของคุณไว้.	meninggalkan; tinggal	Sila tinggalkan nombor telefon anda.	meninggalkan; tinggal	Tolong tinggalkan nomor telepon Anda.
1487:路过	路过	路过	通りかかる	本屋の前を通りかかった時、一冊本を買いました。	지나가다	서점을 지나갈 때 책 한 권을 샀습니다.	đi ngang qua	Khi đi ngang qua hiệu sách, tôi mua một cuốn sách.	ผ่านไปทาง	ตอนฉันผ่านร้านหนังสือ ฉันซื้อหนังสือหนึ่งเล่ม.	lalu di; singgah lalu	Saya membeli sebuah buku ketika lalu di kedai buku.	lewat; melewati	Saya membeli sebuah buku ketika melewati toko buku.
1488:旅馆	旅馆	旅馆	旅館; 宿	この宿は駅からとても近いです。	여관; 숙소	이 여관은 역에서 매우 가깝습니다.	nhà trọ; khách sạn nhỏ	Nhà trọ này rất gần nhà ga.	โรงแรมเล็ก; ที่พัก	ที่พักแห่งนี้อยู่ใกล้สถานีมาก.	rumah penginapan; hotel kecil	Rumah penginapan ini sangat dekat dengan stesen.	penginapan; hotel kecil	Penginapan ini sangat dekat dengan stasiun.
1489:旅客	旅客	旅客	旅行者; 乗客	乗客は搭乗の列に並んでいます。	여행객; 승객	승객들이 탑승하려고 줄을 서고 있습니다.	hành khách; du khách	Hành khách đang xếp hàng lên máy bay.	ผู้โดยสาร; นักเดินทาง	ผู้โดยสารกำลังต่อแถวขึ้นเครื่อง.	penumpang; pelancong	Para penumpang sedang beratur untuk menaiki pesawat.	penumpang; wisatawan	Para penumpang sedang antre untuk naik pesawat.
1493:落	落	落	落ちる	木の葉が道に落ちました。	떨어지다	나뭇잎이 길 위에 떨어졌습니다.	rơi	Lá cây rơi xuống đường.	ตก; ร่วง	ใบไม้ร่วงลงบนถนน.	jatuh	Daun-daun jatuh di atas jalan.	jatuh	Daun-daun jatuh di jalan.
1498:毛衣	毛衣	毛衣	セーター	このセーターはとても暖かいです。	스웨터	이 스웨터는 매우 따뜻합니다.	áo len	Chiếc áo len này rất ấm.	เสื้อไหมพรม; เสื้อกันหนาว	เสื้อไหมพรมตัวนี้อุ่นมาก.	baju sejuk	Baju sejuk ini sangat hangat.	sweter	Sweater ini sangat hangat.
1500:美	美	美	美しい	ここの景色は美しいです。	아름답다	이곳의 경치는 아름답습니다.	đẹp	Phong cảnh ở đây rất đẹp.	สวยงาม	ทิวทัศน์ที่นี่สวยมาก.	cantik; indah	Pemandangan di sini sangat indah.	indah; cantik	Pemandangan di sini sangat indah.
1501:美好	美好	美好	すばらしい; 幸せな	誰もがすばらしい生活を望んでいます。	아름답고 행복하다; 좋은	모두가 좋은 삶을 바라요.	tốt đẹp; hạnh phúc	Mọi người đều mong có cuộc sống tốt đẹp.	งดงาม; มีความสุข	ทุกคนหวังว่าจะมีชีวิตที่ดีงาม.	indah; bahagia	Semua orang berharap mempunyai kehidupan yang baik.	indah; bahagia	Semua orang berharap memiliki kehidupan yang baik.
