hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
4071:沟	沟	沟	မြောင်း; ရေစီးကြောင်း	မိုးရေသည် လမ်းဘေးမြောင်းထဲသို့ စီးဝင်သွားသည်။	ប្រឡាយ; រណ្តៅទឹក	ទឹកភ្លៀងបានហូរចូលប្រឡាយក្បែរផ្លូវ។	ຄູນ້ຳ; ຮ່ອງນ້ຳ	ນ້ຳຝົນໄຫຼເຂົ້າຄູນ້ຳຂ້າງທາງ.	नाली; कुलो	वर्षाको पानी सडकछेउको नालीमा बग्यो।
4072:构造	构造	构造	ဖွဲ့စည်းပုံ; တည်ဆောက်သည်	ဆရာသည် ဤတံတား၏ ဖွဲ့စည်းပုံကို ရှင်းပြခဲ့သည်။	រចនាសម្ព័ន្ធ; សាងសង់	គ្រូបានពន្យល់រចនាសម្ព័ន្ធនៃស្ពាននេះ។	ໂຄງສ້າງ; ການກໍ່ສ້າງ	ຄູອະທິບາຍໂຄງສ້າງຂອງຂົວນີ້.	संरचना; निर्माण गर्नु	शिक्षकले यो पुलको संरचना व्याख्या गरे।
4076:古迹	古迹	古迹	ရှေးဟောင်းအမွေအနှစ်နေရာ; သမိုင်းဝင်နေရာ	ခရီးသွားများသည် ဒေသခံ သမိုင်းဝင်နေရာများကို လည်ပတ်ခဲ့ကြသည်။	បូជនីយដ្ឋានប្រវត្តិសាស្ត្រ; សំណង់បុរាណ	ភ្ញៀវទេសចរបានទស្សនាសំណង់បុរាណក្នុងតំបន់។	ສະຖານທີ່ໂບຮານ; ມໍລະດົກປະຫວັດສາດ	ນັກທ່ອງທ່ຽວໄດ້ໄປຊົມສະຖານທີ່ໂບຮານທ້ອງຖິ່ນ.	ऐतिहासिक स्थल; पुरातात्त्विक अवशेष	पर्यटकहरूले स्थानीय ऐतिहासिक स्थलहरू भ्रमण गरे।
4078:古人	古人	古人	ရှေးလူများ	ရှေးလူများသည် ကြယ်ပြည့်ကောင်းကင်ကို အလွန်စောစီးစွာ လေ့လာခဲ့ကြသည်။	មនុស្សបុរាណ	មនុស្សបុរាណបានសង្កេតមេឃផ្កាយតាំងពីយូរណាស់មកហើយ។	ຄົນບູຮານ; ຄົນເກົ່າແກ່	ຄົນບູຮານສັງເກດທ້ອງຟ້າທີ່ມີດາວແຕ່ເຊົ້ານານ.	प्राचीन मानिसहरू	प्राचीन मानिसहरूले धेरै पहिलेदेखि तारामय आकाश अवलोकन गर्थे।
4079:股市	股市	股市	ရှယ်ယာဈေးကွက်	ယနေ့ ရှယ်ယာဈေးကွက်တွင် အတက်အကျ ကြီးမားခဲ့သည်။	ផ្សារហ៊ុន	ថ្ងៃនេះផ្សារហ៊ុនមានការប្រែប្រួលខ្លាំង។	ຕະຫຼາດຫຸ້ນ	ມື້ນີ້ຕະຫຼາດຫຸ້ນຜັນຜວນຫຼາຍ.	सेयर बजार	आज सेयर बजार धेरै उतारचढाव भयो।
4082:顾	顾	顾	ဂရုစိုက်သည်; ထည့်စဉ်းစားသည်	သူသည် အလုပ်များလွန်း၍ အနားယူရန် မအားနိုင်ပါ။	មើលថែ; គិតគូរ	គាត់រវល់ការងារពេក ដូច្នេះមិនអាចគិតដល់ការសម្រាកបានទេ។	ເບິ່ງແຍງ; ຄຳນຶງເຖິງ	ລາວຫຍຸ້ງກັບວຽກເກີນໄປ ຈົນບໍ່ມີເວລາພັກ.	हेरचाह गर्नु; विचार गर्नु	ऊ काममा यति व्यस्त छ कि आरामको ख्याल गर्न सक्दैन।
4086:拐	拐	拐	လှည့်ကွေ့သည်; လိမ်ယူခေါ်သွားသည်	ရှေ့လမ်းဆုံတွင် ညာဘက်သို့ လှည့်ပါ။	បត់; លួងលោមយកទៅ	ខាងមុខដល់ផ្លូវបំបែក សូមបត់ស្តាំ។	ລ້ຽວ; ລັກພາໄປ	ຢູ່ສີ່ແຍກຂ້າງໜ້າ ໃຫ້ລ້ຽວຂວາ.	मोडिनु; अपहरण गर्नु	अगाडिको चोकमा दायाँ मोड्नुहोस्।
4089:关爱	关爱	关爱	ဂရုစိုက်ချစ်ခင်သည်; စောင့်ရှောက်သည်	လူ့အဖွဲ့အစည်းသည် သက်ကြီးရွယ်အိုများကို ဂရုစိုက်သင့်သည်။	យកចិត្តទុកដាក់ថែរក្សា; ស្រឡាញ់ថែទាំ	សង្គមគួរយកចិត្តទុកដាក់ថែរក្សាមនុស្សចាស់។	ເອົາໃຈໃສ່; ດູແລດ້ວຍຄວາມຮັກ	ສັງຄົມຄວນເອົາໃຈໃສ່ຜູ້ສູງອາຍຸ.	स्नेहपूर्वक हेरचाह गर्नु	समाजले ज्येष्ठ नागरिकको स्नेहपूर्वक हेरचाह गर्नुपर्छ।
4093:关联	关联	关联	ဆက်စပ်သည်; ဆက်နွယ်မှု	ဤပြဿနာနှစ်ခုသည် အချင်းချင်း ဆက်စပ်နေသည်။	ទាក់ទងគ្នា; ការភ្ជាប់គ្នា	បញ្ហាទាំងពីរនេះទាក់ទងគ្នាទៅវិញទៅមក។	ກ່ຽວຂ້ອງກັນ; ຄວາມເຊື່ອມໂຍງ	ບັນຫາສອງຢ່າງນີ້ກ່ຽວຂ້ອງກັນ.	सम्बन्धित हुनु; सम्बन्ध	यी दुई समस्या एकअर्कासँग सम्बन्धित छन्।
4094:观赏	观赏	观赏	ကြည့်ရှုခံစားသည်; ရှုစားသည်	ခရီးသွားများသည် ရေကန်ဘေးတွင် နေဝင်ချိန်ကို ကြည့်ရှုခံစားနေကြသည်။	ទស្សនា; គយគន់	ភ្ញៀវទេសចរកំពុងគយគន់ថ្ងៃលិចក្បែរបឹង។	ຊົມ; ຊື່ນຊົມເບິ່ງ	ນັກທ່ອງທ່ຽວກຳລັງຊົມຕາເວັນຕົກດິນຢູ່ແຄມທະເລສາບ.	अवलोकन गर्नु; रसास्वादन गर्नु	पर्यटकहरूले तालको किनारमा सूर्यास्त अवलोकन गरे।
4095:官员	官员	官员	အရာရှိ	ဤအရာရှိသည် သတင်းထောက်၏ မေးခွန်းများကို ဖြေကြားခဲ့သည်။	មន្ត្រី	មន្ត្រីរូបនេះបានឆ្លើយសំណួររបស់អ្នកយកព័ត៌មាន។	ເຈົ້າໜ້າທີ່; ຂ້າລາຊະການ	ເຈົ້າໜ້າທີ່ຄົນນີ້ຕອບຄຳຖາມຂອງນັກຂ່າວ.	अधिकारी	यस अधिकारीले पत्रकारका प्रश्नहरूको जवाफ दिए।
4096:管道	管道	管道	ပိုက်လိုင်း; ပိုက်	အလုပ်သမားများသည် မြေအောက်ပိုက်လိုင်းကို စစ်ဆေးနေကြသည်။	បំពង់; បំពង់បង្ហូរ	កម្មករកំពុងពិនិត្យបំពង់ក្រោមដី។	ທໍ່; ທໍ່ສົ່ງ	ຄົນງານກຳລັງກວດທໍ່ໃຕ້ດິນ.	पाइपलाइन; पाइप	कामदारहरूले भूमिगत पाइपलाइन जाँचिरहेका छन्।
4099:归	归	归	ပိုင်ဆိုင်သည်; ပြန်သွားသည်	ဤစာအုပ်သည် စာကြည့်တိုက်ပိုင် ဖြစ်သည်။	ជាកម្មសិទ្ធិរបស់; ត្រឡប់ទៅ	សៀវភៅនេះជាកម្មសិទ្ធិរបស់បណ្ណាល័យ។	ເປັນຂອງ; ກັບຄືນ	ປຶ້ມເຫຼັ້ມນີ້ເປັນຂອງຫໍສະໝຸດ.	सम्बन्धित हुनु; फर्किनु	यो किताब पुस्तकालयको हो।
4106:贵重	贵重	贵重	တန်ဖိုးကြီးသော; အဖိုးတန်သော	ကျေးဇူးပြု၍ အဖိုးတန်ပစ္စည်းများကို လုံခြုံသောသေတ္တာထဲတွင် ထည့်ပါ။	មានតម្លៃ; ថ្លៃថ្នូរ	សូមដាក់វត្ថុមានតម្លៃចូលក្នុងទូសុវត្ថិភាព។	ມີຄ່າ; ລ້ຳຄ່າ	ກະລຸນາໃສ່ຂອງມີຄ່າໄວ້ໃນຕູ້ນິລະໄພ.	मूल्यवान; बहुमूल्य	कृपया मूल्यवान सामान सेफमा राख्नुहोस्।
