hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
2607:紧	紧	紧	బిగువైన; ఉద్రిక్తమైన	పెట్టె చాలా నిండింది, మూత బాగా బిగుసుకుంది.	ಬಿಗಿಯಾದ; ತೀವ್ರ	ಪೆಟ್ಟಿಗೆ ತುಂಬಿದೆ, ಮುಚ್ಚಳ ತುಂಬ ಬಿಗಿಯಾಗಿ ಮುಚ್ಚಿದೆ.
2611:紧密	紧密	紧密	సన్నిహితమైన; బిగువైన	రెండు విభాగాలు సన్నిహిత సహకారం కొనసాగిస్తున్నాయి.	ನಿಕಟ; ಬಿಗಿಯಾದ	ಎರಡು ಇಲಾಖೆಗಳು ನಿಕಟ ಸಹಕಾರವನ್ನು ಮುಂದುವರಿಸುತ್ತಿವೆ.
2617:近年来	近年来	近年来	ఇటీవలి సంవత్సరాల్లో	ఇటీవలి సంవత్సరాల్లో ఈ నగరం చాలా మారింది.	ಇತ್ತೀಚಿನ ವರ್ಷಗಳಲ್ಲಿ	ಇತ್ತೀಚಿನ ವರ್ಷಗಳಲ್ಲಿ ಈ ನಗರ ಬಹಳ ಬದಲಾಗಿದೆ.
2618:近期	近期	近期	ఇటీవలి కాలం; సమీప భవిష్యత్తు	సమీప భవిష్యత్తులో మేము కొత్త ఏర్పాట్లను ప్రకటిస్తాము.	ಇತ್ತೀಚಿನ ಅವಧಿ; ಸಮೀಪದ ಭವಿಷ್ಯ	ಸಮೀಪದ ಭವಿಷ್ಯದಲ್ಲಿ ನಾವು ಹೊಸ ವ್ಯವಸ್ಥೆಗಳನ್ನು ಘೋಷಿಸುತ್ತೇವೆ.
2619:近日	近日	近日	ఇటీవల; రాబోయే కొన్ని రోజుల్లో	ఇటీవల ఉష్ణోగ్రత స్పష్టంగా తగ్గింది.	ಇತ್ತೀಚೆಗೆ; ಮುಂದಿನ ಕೆಲವು ದಿನಗಳಲ್ಲಿ	ಇತ್ತೀಚೆಗೆ ತಾಪಮಾನ ಸ್ಪಷ್ಟವಾಗಿ ಇಳಿದಿದೆ.
2620:进一步	进一步	进一步	మరింతగా; ఇంకో అడుగు ముందుకు	రెండు పక్షాలు సహకార వివరాలను మరింతగా చర్చిస్తాయి.	ಇನ್ನಷ್ಟು; ಇನ್ನೊಂದು ಹೆಜ್ಜೆ ಮುಂದೆ	ಎರಡು ಪಕ್ಷಗಳು ಸಹಕಾರದ ವಿವರಗಳನ್ನು ಇನ್ನಷ್ಟು ಚರ್ಚಿಸುತ್ತವೆ.
2624:惊喜	惊喜	惊喜	ఆనందకరమైన ఆశ్చర్యం	ఆమె స్నేహితులు ఆమె కోసం ఒక ఆనందకరమైన ఆశ్చర్యం సిద్ధం చేశారు.	ಸಂತೋಷದ ಅಚ್ಚರಿ	ಅವಳ ಸ್ನೇಹಿತರು ಅವಳಿಗಾಗಿ ಸಂತೋಷದ ಅಚ್ಚರಿಯನ್ನು ಸಿದ್ಧಪಡಿಸಿದರು.
2626:静	静	静	నిశ్శబ్దమైన; కదలికలేని	రాత్రి చాలా అయింది, వీధి నిశ్శబ్దంగా ఉంది.	ನಿಶ್ಶಬ್ದ; ಸ್ಥಿರ	ರಾತ್ರಿ ಆಳವಾಗಿದೆ, ರಸ್ತೆ ತುಂಬ ನಿಶ್ಶಬ್ದವಾಗಿದೆ.
2628:久远	久远	久远	చాలా పూర్వపు; దూరమైన	ఈ పురాణం చాలా పూర్వకాలం నుంచి వచ్చింది.	ಬಹಳ ಹಳೆಯ; ದೂರದ	ಈ ದಂತಕಥೆ ಬಹಳ ಹಳೆಯ ಕಾಲದಿಂದ ಬಂದಿದೆ.
2635:橘子	橘子	橘子	కమలాపండు	ఆమె తాజా కమలాపండ్ల సంచి కొంది.	ಕಿತ್ತಳೆ ಹಣ್ಣು	ಅವಳು ತಾಜಾ ಕಿತ್ತಳೆ ಹಣ್ಣುಗಳ ಚೀಲ ಖರೀದಿಸಿದಳು.
2636:据	据	据	ప్రకారం; ఆధారంగా	వాతావరణ సూచన ప్రకారం రేపు వర్షం పడుతుంది.	ಪ್ರಕಾರ; ಆಧಾರದ ಮೇಲೆ	ಹವಾಮಾನ ಮುನ್ಸೂಚನೆಯ ಪ್ರಕಾರ ನಾಳೆ ಮಳೆ ಬರುತ್ತದೆ.
2637:距	距	距	దూరంగా ఉండడం; దూరం	పాఠశాల స్టేషన్‌కి సుమారు రెండు కిలోమీటర్ల దూరంలో ఉంది.	ದೂರದಲ್ಲಿರುವುದು; ದೂರ	ಶಾಲೆ ನಿಲ್ದಾಣದಿಂದ ಸುಮಾರು ಎರಡು ಕಿಲೋಮೀಟರ್ ದೂರದಲ್ಲಿದೆ.
2639:剧场	剧场	剧场	నాటకశాల; రంగస్థలం	కొత్త నాటకశాల వచ్చే వారం అధికారికంగా ప్రారంభమవుతుంది.	ರಂಗಮಂದಿರ	ಹೊಸ ರಂಗಮಂದಿರ ಮುಂದಿನ ವಾರ ಅಧಿಕೃತವಾಗಿ ತೆರೆಯಲಿದೆ.
2643:具有	具有	具有	కలిగి ఉండడం	ఈ పుస్తకానికి చాలా ఉన్నతమైన సూచన విలువ ఉంది.	ಹೊಂದಿರುವುದು	ಈ ಪುಸ್ತಕಕ್ಕೆ ಹೆಚ್ಚಿನ ಉಲ್ಲೇಖ ಮೌಲ್ಯವಿದೆ.
2651:开幕	开幕	开幕	ప్రారంభం కావడం	సినిమా ఉత్సవం ఈ రాత్రి అధికారికంగా ప్రారంభమవుతుంది.	ಆರಂಭವಾಗುವುದು; ಉದ್ಘಾಟನೆ	ಚಲನಚಿತ್ರೋತ್ಸವ ಇಂದು ರಾತ್ರಿ ಅಧಿಕೃತವಾಗಿ ಆರಂಭವಾಗುತ್ತದೆ.
2654:开通	开通	开通	సేవ ప్రారంభించడం; మార్గం తెరవడం	ఈ మెట్రో మార్గం రేపు ప్రారంభమవుతుంది.	ಸೇವೆಗೆ ತೆರೆಯುವುದು; ಚಾಲನೆಗೊಳ್ಳುವುದು	ಈ ಮೆಟ್ರೋ ಮಾರ್ಗ ನಾಳೆ ಸೇವೆಗೆ ತೆರೆಯುತ್ತದೆ.
2655:开业	开业	开业	వ్యాపారం ప్రారంభించడం	కొత్త పుస్తక దుకాణం వచ్చే వారం ప్రారంభమవుతుంది.	ವ್ಯಾಪಾರ ಆರಂಭಿಸುವುದು	ಹೊಸ ಪುಸ್ತಕದಂಗಡಿ ಮುಂದಿನ ವಾರ ವ್ಯಾಪಾರ ಆರಂಭಿಸುತ್ತದೆ.
2659:看作	看作	看作	గా భావించడం	అందరూ అతన్ని బృందంలోని ప్రధాన వ్యక్తిగా భావిస్తారు.	ಎಂದು ಪರಿಗಣಿಸುವುದು	ಎಲ್ಲರೂ ಅವನನ್ನು ತಂಡದ ಕೇಂದ್ರ ವ್ಯಕ್ತಿ ಎಂದು ಪರಿಗಣಿಸುತ್ತಾರೆ.
2661:靠近	靠近	靠近	దగ్గరికి వెళ్లడం; దగ్గరగా ఉండడం	దయచేసి ప్రమాద ప్రాంతానికి దగ్గరగా వెళ్లకండి.	ಹತ್ತಿರ ಹೋಗುವುದು; ಹತ್ತಿರ ಇರುವುದು	ದಯವಿಟ್ಟು ಅಪಾಯ ಪ್ರದೇಶದ ಹತ್ತಿರ ಹೋಗಬೇಡಿ.
2663:科研	科研	科研	శాస్త్రీయ పరిశోధన	ఈ విశ్వవిద్యాలయం శాస్త్రీయ పరిశోధనకు చాలా ప్రాధాన్యం ఇస్తుంది.	ವೈಜ್ಞಾನಿಕ ಸಂಶೋಧನೆ	ಈ ವಿಶ್ವವಿದ್ಯಾಲಯ ವೈಜ್ಞಾನಿಕ ಸಂಶೋಧನೆಗೆ ಬಹಳ ಮಹತ್ವ ನೀಡುತ್ತದೆ.
2668:客服	客服	客服	వినియోగదారుల సేవ	ఆర్డర్ సమస్యను పరిష్కరించడానికి నేను వినియోగదారుల సేవను సంప్రదించాను.	ಗ್ರಾಹಕ ಸೇವೆ	ಆರ್ಡರ್ ಸಮಸ್ಯೆಯನ್ನು ಪರಿಹರಿಸಲು ನಾನು ಗ್ರಾಹಕ ಸೇವೆಯನ್ನು ಸಂಪರ್ಕಿಸಿದೆ.
2672:空中	空中	空中	గాల్లో; ఆకాశంలో	గాలిపటం ఆకాశంలో చాలా ఎత్తుగా ఎగురుతోంది.	ಗಾಳಿಯಲ್ಲಿ; ಆಕಾಶದಲ್ಲಿ	ಗಾಳಿಪಟ ಆಕಾಶದಲ್ಲಿ ತುಂಬ ಎತ್ತರವಾಗಿ ಹಾರುತ್ತಿದೆ.
2674:口袋	口袋	口袋	జేబు	అతను తాళాన్ని జేబులో పెట్టాడు.	ಜೇಬು	ಅವನು ಚಾವಿಯನ್ನು ಜೇಬಿನಲ್ಲಿ ಇಟ್ಟನು.
2676:库	库	库	గిడ్డంగి; డేటాబేస్	కంపెనీ సమాచారాన్ని డేటాబేస్‌లో నిల్వ చేసింది.	ಗೋದಾಮು; ದತ್ತಸಂಚಯ	ಕಂಪನಿ ಮಾಹಿತಿಯನ್ನು ದತ್ತಸಂಚಯದಲ್ಲಿ ಸಂಗ್ರಹಿಸಿತು.
2678:宽度	宽度	宽度	వెడల్పు	ఈ టేబుల్ వెడల్పు ఒక మీటరు.	ಅಗಲ	ಈ ಮೇಜಿನ ಅಗಲ ಒಂದು ಮೀಟರ್.
2679:亏	亏	亏	నష్టం పోవడం; తక్కువగా ఉండడం	ఆ దుకాణం గత నెల చాలా డబ్బు నష్టపోయింది.	ನಷ್ಟಪಡುವುದು; ಕೊರತೆ ಇರುವುದು	ಆ ಅಂಗಡಿ ಕಳೆದ ತಿಂಗಳು ಸಾಕಷ್ಟು ಹಣ ನಷ್ಟಪಟ್ಟಿತು.
2686:老公	老公	老公	భర్త	ఆమె భర్త ఈరోజు చాలా ఆలస్యంగా వరకు అదనపు పని చేశాడు.	ಗಂಡ	ಅವಳ ಗಂಡ ಇಂದು ಬಹಳ ತಡರವರೆಗೆ ಹೆಚ್ಚುವರಿ ಕೆಲಸ ಮಾಡಿದನು.
2689:姥爷	姥爷	姥爷	తల్లి తండ్రి; మాతామహుడు	చిన్నప్పుడు నేను వేసవి సెలవులు తరచుగా మాతామహుడి ఇంట్లో గడిపేవాడిని.	ತಾಯಿಯ ತಂದೆ; ಮಾತಾಮಹ	ನಾನು ಚಿಕ್ಕವನಿದ್ದಾಗ ಬೇಸಿಗೆ ರಜೆಯನ್ನು ಆಗಾಗ ಮಾತಾಮಹನ ಮನೆಯಲ್ಲಿ ಕಳೆಯುತ್ತಿದ್ದೆ.
2692:泪	泪	泪	కన్నీరు	ఆ వార్త విన్న తర్వాత ఆమె కన్నీరు పెట్టుకుంది.	ಕಣ್ಣೀರು	ಆ ಸುದ್ದಿ ಕೇಳಿದ ನಂತರ ಅವಳು ಕಣ್ಣೀರು ಹಾಕಿದಳು.
2693:类	类	类	వర్గం; రకం	ఈ రకమైన సమస్యలను జాగ్రత్తగా పరిష్కరించాలి.	ವರ್ಗ; ಪ್ರಕಾರ	ಈ ಪ್ರಕಾರದ ಸಮಸ್ಯೆಗಳನ್ನು ಗಂಭೀರವಾಗಿ ನೋಡಿಕೊಳ್ಳಬೇಕು.
2694:泪水	泪水	泪水	కన్నీళ్లు	ఆమె ముఖంపై కన్నీళ్లు జారాయి.	ಕಣ್ಣೀರು	ಅವಳ ಮುಖದ ಮೇಲೆ ಕಣ್ಣೀರು ಹರಿಯಿತು.
2700:离职	离职	离职	ఉద్యోగం వదిలేయడం; రాజీనామా చేయడం	అతను వచ్చే నెల ఉద్యోగం వదిలేయాలని సిద్ధమవుతున్నాడు.	ಕೆಲಸ ಬಿಡುವುದು; ರಾಜೀನಾಮೆ ಕೊಡುವುದು	ಅವನು ಮುಂದಿನ ತಿಂಗಳು ಕೆಲಸ ಬಿಡಲು ಸಿದ್ಧವಾಗಿದ್ದಾನೆ.
2702:里头	里头	里头	లోపల	పెట్టె లోపల ఒక ఉత్తరం ఉంది.	ಒಳಗೆ	ಪೆಟ್ಟಿಗೆಯೊಳಗೆ ಒಂದು ಪತ್ರ ಇತ್ತು.
2704:力	力	力	బలం; శక్తి	ఒక వ్యక్తి బలం పరిమితమే, బృందం మరింత ముఖ్యమైనది.	ಬಲ; ಶಕ್ತಿ	ಒಬ್ಬ ವ್ಯಕ್ತಿಯ ಬಲ ಸೀಮಿತ, ತಂಡ ಹೆಚ್ಚು ಮುಖ್ಯ.
2712:连接	连接	连接	కలపడం; అనుసంధానించడం	ఈ రహదారి రెండు నగర ప్రాంతాలను కలుపుతుంది.	ಸಂಪರ್ಕಿಸುವುದು	ಈ ರಸ್ತೆ ಎರಡು ನಗರ ಪ್ರದೇಶಗಳನ್ನು ಸಂಪರ್ಕಿಸುತ್ತದೆ.
2715:脸色	脸色	脸色	ముఖవర్ణం; ముఖ భావం	అతని ముఖవర్ణం బాగాలేదు, బహుశా అలసిపోయి ఉంటాడు.	ಮುಖಬಣ್ಣ; ಮುಖಭಾವ	ಅವನ ಮುಖಬಣ್ಣ ಸರಿಯಾಗಿಲ್ಲ, ಬಹುಶಃ ಅವನು ದಣಿದಿರಬಹುದು.
2719:量	量	量	పరిమాణం; మోతాదు	ఈసారి గృహపాఠం పరిమాణం కొంచెం ఎక్కువగా ఉంది.	ಪ್ರಮಾಣ; ಮೊತ್ತ	ಈ ಬಾರಿ ಮನೆಪಾಠದ ಪ್ರಮಾಣ ಸ್ವಲ್ಪ ಹೆಚ್ಚು.
2725:领	领	领	స్వీకరించడం; కాలర్	దయచేసి ముందు డెస్క్‌కి వెళ్లి సమావేశ పత్రాలు తీసుకోండి.	ಸ್ವೀಕರಿಸುವುದು; ಕಾಲರ್	ದಯವಿಟ್ಟು ಮುಂಭಾಗದ ಮೇಜಿಗೆ ಹೋಗಿ ಸಭೆಯ ಸಾಮಗ್ರಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ.
2726:领带	领带	领带	టై	అతను ఈరోజు నీలి రంగు టై ధరించాడు.	ನೆಕ್‌ಟೈ	ಅವನು ಇಂದು ನೀಲಿ ನೆಕ್‌ಟೈ ಧರಿಸಿದ್ದಾನೆ.
2728:领取	领取	领取	తీసుకోవడం; స్వీకరించడం	విద్యార్థులు గుర్తింపు పత్రంతో పాఠ్యపుస్తకాలు తీసుకోవచ్చు.	ಸ್ವೀಕರಿಸುವುದು; ಪಡೆದುಕೊಳ್ಳುವುದು	ವಿದ್ಯಾರ್ಥಿಗಳು ಗುರುತಿನ ಚೀಟಿಯಿಂದ ಪಾಠಪುಸ್ತಕಗಳನ್ನು ಪಡೆದುಕೊಳ್ಳಬಹುದು.
2731:令	令	令	చేయించడం; కలిగించడం	ఈ ఫలితం అందరినీ చాలా సంతృప్తిపరిచింది.	ಮಾಡಿಸುವುದು; ಉಂಟುಮಾಡುವುದು	ಈ ಫಲಿತಾಂಶ ಎಲ್ಲರಿಗೂ ಬಹಳ ತೃಪ್ತಿ ಉಂಟುಮಾಡಿತು.
2733:流感	流感	流感	ఫ్లూ; ఇన్‌ఫ్లుయెంజా	ఇటీవల ఫ్లూ కొంచెం తీవ్రంగా ఉంది.	ಜ್ವರ; ಇನ್ಫ್ಲುಯೆನ್ಜಾ	ಇತ್ತೀಚೆಗೆ ಜ್ವರ ಸ್ವಲ್ಪ ಗಂಭೀರವಾಗಿದೆ.
2735:留言	留言	留言	సందేశం వదిలివేయడం; సందేశం	నేను ఇక్కడ లేకపోతే దయచేసి నాకు సందేశం వదిలివేయండి.	ಸಂದೇಶ ಬಿಡುವುದು; ಸಂದೇಶ	ನಾನು ಇಲ್ಲದಿದ್ದರೆ ದಯವಿಟ್ಟು ನನಗೆ ಸಂದೇಶ ಬಿಡಿ.
2738:录	录	录	రికార్డు చేయడం	గురువు ఈ సంభాషణను రికార్డు చేసి పెట్టారు.	ದಾಖಲಿಸುವುದು	ಶಿಕ್ಷಕರು ಈ ಸಂಭಾಷಣೆಯನ್ನು ದಾಖಲಿಸಿದರು.
2741:路人	路人	路人	దారిలో వెళ్లే వ్యక్తి	కొంతమంది దారిలో వెళ్లేవారు వృద్ధుడికి వాహనం పిలిచారు.	ದಾರಿಹೋಕು	ಕೆಲವರು ದಾರಿಹೋಕರು ವೃದ್ಧರಿಗೆ ವಾಹನ ಕರೆಸಲು ಸಹಾಯ ಮಾಡಿದರು.
2742:路线	路线	路线	మార్గం; రూటు	గైడ్ మాకు ఈరోజు మార్గాన్ని వివరించాడు.	ಮಾರ್ಗ; ಪಥ	ಮಾರ್ಗದರ್ಶಕನು ನಮಗೆ ಇಂದಿನ ಮಾರ್ಗವನ್ನು ವಿವರಿಸಿದನು.
2745:旅行社	旅行社	旅行社	ప్రయాణ సంస్థ	మేము ప్రయాణ సంస్థ ద్వారా విమాన టికెట్లు బుక్ చేశాం.	ಪ್ರವಾಸ ಸಂಸ್ಥೆ	ನಾವು ಪ್ರವಾಸ ಸಂಸ್ಥೆಯ ಮೂಲಕ ವಿಮಾನ ಟಿಕೆಟ್‌ಗಳನ್ನು ಕಾಯ್ದಿರಿಸಿದೆವು.
