hsk_key	source_word	simplified	SI	example_SI	TA	example_TA
2651:开幕	开幕	开幕	ආරම්භ වීම; විවෘත වීම	චිත්‍රපට උළෙල අද රාත්‍රියේ නිල වශයෙන් ආරම්භ වේ.	தொடங்குதல்; திறப்பு விழா நடப்பது	திரைப்பட விழா இன்று இரவு அதிகாரப்பூர்வமாக தொடங்குகிறது.
2654:开通	开通	开通	විවෘත කිරීම; සේවාව ක්‍රියාත්මක කිරීම	මෙම මෙට්‍රෝ මාර්ගය හෙට විවෘත වේ.	திறத்தல்; சேவையை தொடங்குதல்	இந்த மெட்ரோ பாதை நாளை திறக்கப்படும்.
2655:开业	开业	开业	ව්‍යාපාරය ආරම්භ කිරීම	නව පොත්හල ලබන සතියේ විවෘත වේ.	வியாபாரம் தொடங்குதல்	புதிய புத்தகக் கடை அடுத்த வாரம் வியாபாரம் தொடங்கும்.
2659:看作	看作	看作	ලෙස සැලකීම	සියලු දෙනා ඔහුව කණ්ඩායමේ මූලික පුද්ගලයා ලෙස සලකති.	என்று கருதுதல்	அனைவரும் அவரை அணியின் மையமாக கருதுகிறார்கள்.
2661:靠近	靠近	靠近	ළං වීම; ආසන්න වීම	කරුණාකර අනතුරුදායක ප්‍රදේශයට ළං නොවන්න.	அருகில் செல்வது; அணுகுதல்	தயவுசெய்து அபாயப் பகுதிக்கருகில் செல்லாதீர்கள்.
2663:科研	科研	科研	විද්‍යාත්මක පර්යේෂණ	මෙම විශ්වවිද්‍යාලය විද්‍යාත්මක පර්යේෂණ කටයුතු ඉතා වැදගත් ලෙස සලකයි.	அறிவியல் ஆராய்ச்சி	இந்த பல்கலைக்கழகம் அறிவியல் ஆராய்ச்சி பணிக்கு மிகுந்த முக்கியத்துவம் அளிக்கிறது.
2668:客服	客服	客服	පාරිභෝගික සේවය	ඇණවුමේ ගැටලුව විසඳීමට මම පාරිභෝගික සේවය සම්බන්ධ කරගත්තෙමි.	வாடிக்கையாளர் சேவை	ஆர்டர் பிரச்சினையை தீர்க்க நான் வாடிக்கையாளர் சேவையை தொடர்புகொண்டேன்.
2672:空中	空中	空中	අහසේ; වාතයේ	පතංගය අහසේ ඉතා උසින් පියාසර කරයි.	வானில்; காற்றில்	பட்டம் வானில் மிகவும் உயரமாக பறக்கிறது.
2674:口袋	口袋	口袋	සාක්කුව	ඔහු යතුර සාක්කුවට දැමුවේය.	பை; சட்டைப்பை	அவர் சாவியை சட்டைப்பைக்குள் வைத்தார்.
2676:库	库	库	ගබඩාව; දත්ත ගබඩාව	සමාගම ද්‍රව්‍ය දත්ත ගබඩාවට සුරකිණි.	களஞ்சியம்; தரவுத்தளம்	நிறுவனம் பொருட்களை தரவுத்தளத்தில் சேமித்தது.
2678:宽度	宽度	宽度	පළල	මෙම මේසයේ පළල මීටරයකි.	அகலம்	இந்த மேசையின் அகலம் ஒரு மீட்டர்.
2679:亏	亏	亏	පාඩු ලැබීම; අඩු වීම	මෙම වෙළඳසැල පසුගිය මාසයේ සෑහෙන මුදලක් පාඩු ලැබීය.	நஷ்டமடைவது; குறைவு	இந்த கடை கடந்த மாதம் நிறைய பணம் நஷ்டமடைந்தது.
2686:老公	老公	老公	සැමියා	ඇගේ සැමියා අද රෑ බොහෝ වේලා අතිකාල වැඩ කළේය.	கணவர்	அவளின் கணவர் இன்று மிகவும் தாமதமாக வரை கூடுதல் நேரம் வேலை செய்தார்.
2689:姥爷	姥爷	姥爷	මවගේ පියා; මාතෘ සීයා	මම කුඩා කල ගිම්හාන නිවාඩුව බොහෝවිට මාතෘ සීයාගේ ගෙදර ගත කළෙමි.	தாய்வழி தாத்தா	நான் சிறுவயதில் கோடை விடுமுறையை தாய்வழி தாத்தாவின் வீட்டில் அடிக்கடி கழித்தேன்.
2692:泪	泪	泪	කඳුළු	ඇය එම පුවත ඇසූ පසු කඳුළු හෙළුවාය.	கண்ணீர்	அந்த செய்தியை கேட்ட பிறகு அவள் கண்ணீர் விட்டாள்.
2693:类	类	类	වර්ගය; කාණ්ඩය	මෙවැනි ගැටලු සැලකිල්ලෙන් හැසිරවිය යුතුය.	வகை; பிரிவு	இந்த வகை பிரச்சினைகளை கவனமாக கையாள வேண்டும்.
