hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
2408:工程	工程	工程	工事; プロジェクト; エンジニアリング	このプロジェクトは来年完成する予定です。	공사; 프로젝트; 공학	이 공사는 내년에 완공될 계획입니다.	công trình; dự án	Công trình này dự kiến hoàn thành vào năm sau.	โครงการ; งานวิศวกรรม	โครงการนี้วางแผนว่าจะเสร็จปีหน้า.	projek; kerja kejuruteraan	Projek ini dirancang siap pada tahun depan.	proyek; pekerjaan teknik	Proyek ini direncanakan selesai tahun depan.
2413:公务员	公务员	公务员	公務員	彼は卒業後、公務員試験に合格しました。	공무원	그는 졸업 후 공무원 시험에 합격했습니다.	công chức	Sau khi tốt nghiệp, anh ấy thi đỗ công chức.	ข้าราชการ	หลังเรียนจบเขาสอบได้เป็นข้าราชการ.	penjawat awam; pegawai kerajaan	Selepas tamat pengajian, dia lulus peperiksaan penjawat awam.	pegawai negeri; aparatur sipil	Setelah lulus, ia lolos ujian pegawai negeri.
2416:工艺	工艺	工艺	工芸; 技術	この伝統工芸は長年受け継がれてきました。	공예; 기술	이 전통 공예는 여러 해 동안 전해져 왔습니다.	nghề thủ công; kỹ thuật	Nghề thủ công truyền thống này đã được truyền lại nhiều năm.	งานฝีมือ; เทคนิค	งานฝีมือดั้งเดิมชนิดนี้สืบทอดมาหลายปีแล้ว.	kraf; teknik	Kraf tradisional ini telah diwarisi selama bertahun-tahun.	kerajinan; teknik	Kerajinan tradisional ini telah diwariskan selama bertahun-tahun.
2419:共享	共享	共享	共有する	この都市にはシェア自転車がたくさんあります。	공유하다	이 도시에는 공유 자전거가 많습니다.	chia sẻ; dùng chung	Thành phố này có rất nhiều xe đạp dùng chung.	ใช้ร่วมกัน; แบ่งปัน	เมืองนี้มีจักรยานใช้ร่วมกันจำนวนมาก.	berkongsi; guna bersama	Bandar ini mempunyai banyak basikal kongsi.	berbagi; menggunakan bersama	Kota ini memiliki banyak sepeda berbagi.
2422:古	古	古	古い; 古代の	この橋は昔の姿を残しています。	옛날의; 고대의	이 다리는 옛날 모습을 보존하고 있습니다.	cổ; xưa	Cây cầu này vẫn giữ dáng vẻ thời xưa.	โบราณ; เก่าแก่	สะพานนี้ยังคงรูปลักษณ์สมัยโบราณไว้.	kuno; lama	Jambatan ini mengekalkan rupa zaman dahulu.	kuno; lama	Jembatan ini mempertahankan bentuk zaman dahulu.
2423:鼓	鼓	鼓	太鼓	子どもたちは太鼓の音を聞いて走って来ました。	북	아이들은 북소리를 듣고 달려왔습니다.	trống	Bọn trẻ nghe tiếng trống liền chạy tới.	กลอง	เด็ก ๆ ได้ยินเสียงกลองก็วิ่งเข้ามา.	gendang	Kanak-kanak berlari datang apabila mendengar bunyi gendang.	drum; gendang	Anak-anak berlari datang saat mendengar suara gendang.
2425:古老	古老	古老	古い; 古代からの	この古い都市は多くの観光客を引きつけています。	오래된; 고대의	이 오래된 도시는 많은 관광객을 끌어들입니다.	cổ kính; lâu đời	Thành phố cổ kính này thu hút rất nhiều du khách.	เก่าแก่; โบราณ	เมืองเก่าแก่แห่งนี้ดึงดูดนักท่องเที่ยวจำนวนมาก.	tua; kuno	Bandar kuno ini menarik ramai pelancong.	kuno; tua	Kota kuno ini menarik banyak wisatawan.
2430:怪	怪	怪	変だ; 不思議だ	今日の天気は少し変です。	이상하다; 탓하다	오늘 날씨가 좀 이상합니다.	lạ; kỳ lạ	Thời tiết hôm nay hơi lạ.	แปลก; ประหลาด	อากาศวันนี้แปลกนิดหน่อย.	pelik; aneh	Cuaca hari ini agak pelik.	aneh; menyalahkan	Cuaca hari ini agak aneh.
2438:光线	光线	光线	光; 明るさ	部屋の光が暗すぎて、本を読むのに向いていません。	빛; 채광	방의 빛이 너무 어두워 책 읽기에 적합하지 않습니다.	ánh sáng	Ánh sáng trong phòng quá tối, không thích hợp để đọc sách.	แสง; แสงสว่าง	แสงในห้องมืดเกินไป ไม่เหมาะกับการอ่านหนังสือ.	cahaya; pencahayaan	Cahaya bilik terlalu malap dan tidak sesuai untuk membaca.	cahaya; pencahayaan	Cahaya kamar terlalu redup dan tidak cocok untuk membaca.
2439:广	广	广	広い	彼の興味はとても広いです。	넓다; 광범위하다	그의 관심사는 매우 넓습니다.	rộng; rộng rãi	Sở thích của anh ấy rất rộng.	กว้าง; กว้างขวาง	ความสนใจของเขากว้างมาก.	luas	Minatnya sangat luas.	luas	Minatnya sangat luas.
2446:贵姓	贵姓	贵姓	ご苗字; お名前の姓	失礼ですが、ご苗字をお伺いしてもよろしいですか。	성함의 성; 성씨	실례지만 성함이 어떻게 되십니까?	quý danh; họ của ông/bà	Xin hỏi quý họ của ông/bà là gì?	นามสกุลของท่าน	ขอถามหน่อยครับ ท่านนามสกุลอะไร?	nama keluarga tuan/puan; nama keluarga	Maaf, boleh saya tahu nama keluarga tuan?	nama keluarga Anda	Maaf, boleh saya tahu nama keluarga Anda?
2447:柜子	柜子	柜子	戸棚; キャビネット	書類はすべて戸棚の中にあります。	캐비닛; 찬장	서류는 모두 캐비닛 안에 있습니다.	tủ; tủ đựng	Tài liệu đều được để trong tủ.	ตู้; ตู้เก็บของ	เอกสารทั้งหมดอยู่ในตู้.	kabinet; almari	Dokumen semuanya diletakkan di dalam kabinet.	lemari; kabinet	Semua dokumen ada di dalam lemari.
2450:国画	国画	国画	中国画	祖父は中国画を描くのが好きです。	중국화	할아버지는 중국화를 그리는 것을 좋아하십니다.	tranh truyền thống Trung Quốc	Ông nội thích vẽ tranh truyền thống Trung Quốc.	ภาพวาดจีนโบราณ	คุณปู่ชอบวาดภาพจีนแบบดั้งเดิม.	lukisan tradisional Cina	Datuk suka melukis lukisan tradisional Cina.	lukisan tradisional Tiongkok	Kakek suka melukis lukisan tradisional Tiongkok.
2451:国庆	国庆	国庆	国慶節; 建国記念日	国慶節の休みに私たちは杭州へ行きました。	국경절; 건국 기념일	국경절 연휴에 우리는 항저우에 갔습니다.	Quốc khánh; ngày quốc khánh	Kỳ nghỉ Quốc khánh, chúng tôi đã đi Hàng Châu.	วันชาติ	ช่วงวันหยุดวันชาติ พวกเราไปหางโจว.	Hari Kebangsaan	Semasa cuti Hari Kebangsaan, kami pergi ke Hangzhou.	Hari Nasional	Selama libur Hari Nasional, kami pergi ke Hangzhou.
2461:海外	海外	海外	海外; 外国	この会社には海外の顧客がたくさんいます。	해외	이 회사는 해외 고객이 많습니다.	nước ngoài; hải ngoại	Công ty này có nhiều khách hàng ở nước ngoài.	ต่างประเทศ; โพ้นทะเล	บริษัทนี้มีลูกค้าต่างประเทศจำนวนมาก.	luar negara; seberang laut	Syarikat ini mempunyai ramai pelanggan luar negara.	luar negeri; seberang laut	Perusahaan ini memiliki banyak klien luar negeri.
2463:含	含	含	含む; 口に含む	この飲み物は糖分を多く含んでいます。	포함하다; 머금다	이 음료는 당분을 많이 포함하고 있습니다.	chứa; ngậm	Đồ uống này chứa rất nhiều đường.	มี; อมไว้	เครื่องดื่มขวดนี้มีน้ำตาลสูง.	mengandungi; menahan dalam mulut	Minuman ini mengandungi kandungan gula yang tinggi.	mengandung; menahan di mulut	Minuman ini mengandung banyak gula.
2464:含量	含量	含量	含有量	この果物はビタミンの含有量が高いです。	함량	이 과일은 비타민 함량이 높습니다.	hàm lượng	Hàm lượng vitamin của loại trái cây này rất cao.	ปริมาณที่มีอยู่; ปริมาณ	ผลไม้ชนิดนี้มีปริมาณวิตามินสูง.	kandungan	Kandungan vitamin buah ini sangat tinggi.	kandungan	Kandungan vitamin buah ini tinggi.
2465:含有	含有	含有	含有する; 含む	牛乳は豊富な栄養を含んでいます。	함유하다; 포함하다	우유는 풍부한 영양을 함유하고 있습니다.	chứa; có chứa	Sữa chứa nhiều chất dinh dưỡng.	มี; มีอยู่	นมมีสารอาหารมากมาย.	mengandungi	Susu mengandungi nutrien yang kaya.	mengandung	Susu mengandung banyak nutrisi.
2466:汗水	汗水	汗水	汗	選手の汗で服はびっしょり濡れました。	땀	선수의 땀이 옷을 흠뻑 적셨습니다.	mồ hôi	Mồ hôi của vận động viên thấm ướt áo.	เหงื่อ	เหงื่อของนักกีฬาทำให้เสื้อผ้าเปียกโชก.	peluh	Peluh atlet membasahi pakaiannya.	keringat	Keringat atlet membasahi pakaiannya.
2467:行	行	行	業界; 職業分野	彼は飲食業界で十年働いています。	업종; 직업 분야	그는 외식업 분야에서 10년 동안 일했습니다.	ngành nghề; lĩnh vực	Anh ấy đã làm trong ngành dịch vụ ăn uống mười năm.	สายงาน; วงการอาชีพ	เขาทำงานในสายงานอาหารและเครื่องดื่มมาสิบปี.	bidang kerja; industri	Dia telah bekerja dalam bidang makanan dan minuman selama sepuluh tahun.	bidang pekerjaan; industri	Ia telah bekerja di bidang layanan makanan selama sepuluh tahun.
2469:好评	好评	好评	好評; 良い評価	このレストランは多くの好評を得ています。	호평; 좋은 평가	이 식당은 많은 호평을 받았습니다.	đánh giá tốt; lời khen	Nhà hàng này đã nhận được rất nhiều đánh giá tốt.	คำชม; รีวิวดี	ร้านอาหารนี้ได้รับคำชมมากมาย.	ulasan baik; pujian	Restoran ini menerima banyak ulasan baik.	ulasan positif; pujian	Restoran ini menerima banyak ulasan positif.
2470:好运	好运	好运	幸運	試験で幸運を祈ります。	행운	시험에서 행운을 빕니다.	may mắn	Chúc bạn may mắn trong kỳ thi.	โชคดี	ขอให้คุณโชคดีในการสอบ.	nasib baik; tuah	Semoga berjaya dalam peperiksaan.	keberuntungan; semoga sukses	Semoga sukses dalam ujian.
2471:好转	好转	好转	好転する; 良くなる	治療を受けた後、彼の病状は良くなり始めました。	호전되다; 좋아지다	치료를 받은 뒤 그의 병세가 좋아지기 시작했습니다.	chuyển biến tốt; khá lên	Sau điều trị, tình trạng bệnh của anh ấy bắt đầu khá lên.	ดีขึ้น; อาการดีขึ้น	หลังการรักษา อาการป่วยของเขาเริ่มดีขึ้น.	bertambah baik	Selepas rawatan, keadaannya mula bertambah baik.	membaik	Setelah pengobatan, kondisinya mulai membaik.
2474:合	合	合	閉じる; 合わせる	本を閉じて、私の話を聞いてください。	닫다; 합치다	책을 덮고 제 말을 들어 주세요.	đóng lại; hợp lại	Xin hãy gấp sách lại và nghe tôi nói.	ปิด; รวมกัน	กรุณาปิดหนังสือแล้วฟังฉันพูด.	menutup; menggabungkan	Sila tutup buku dan dengar saya bercakap.	menutup; menggabungkan	Silakan tutup buku dan dengarkan saya.
2476:盒饭	盒饭	盒饭	弁当; 箱入りの食事	昼に私たちは駅で弁当を買いました。	도시락; 포장 식사	점심에 우리는 역에서 도시락을 샀습니다.	cơm hộp; suất ăn hộp	Buổi trưa chúng tôi mua cơm hộp ở nhà ga.	ข้าวกล่อง; อาหารกล่อง	ตอนเที่ยงพวกเราซื้อข้าวกล่องที่สถานี.	makanan kotak; makanan berbungkus	Pada tengah hari, kami membeli makanan berbungkus di stesen.	nasi kotak; makanan kotak	Siang hari kami membeli nasi kotak di stasiun.
