hsk_key	source_word	simplified	SR	example_SR	SL	example_SL	LT	example_LT	LV	example_LV	ET	example_ET	IS	example_IS
2584:讲述	讲述	讲述	ispričati; pripovedati	Ova knjiga priča istinitu priču.	pripovedovati; povedati	Ta knjiga pripoveduje resnično zgodbo.	pasakoti	Ši knyga pasakoja tikrą istoriją.	stāstīt	Šī grāmata stāsta patiesu stāstu.	jutustama	See raamat jutustab tõelise loo.	segja frá; segja	Þessi bók segir sanna sögu.
2586:降水	降水	降水	padavine; kiša	Ove nedelje padavine su se jasno povećale.	padavine; dež	Padavine so se ta teden očitno povečale.	krituliai; lietus	Šią savaitę kritulių aiškiai padaugėjo.	nokrišņi; lietus	Šonedēļ nokrišņu daudzums acīmredzami palielinājies.	sademed; vihm	Sel nädalal on sademed selgelt suurenenud.	úrkoma; rigning	Úrkoma hefur aukist greinilega í þessari viku.
2591:脚步	脚步	脚步	korak; hod	Iza vrata su se čuli brzi koraci.	korak; hoja	Od zunaj so se zaslišali hitri koraki.	žingsnis; eisena	Už durų pasigirdo skubūs žingsniai.	soļi; gaita	Aiz durvīm atskanēja steidzīgi soļi.	samm; kõnnak	Ukse tagant kostsid kiired sammud.	fótaskref; skref	Hröð fótaskref heyrðust fyrir utan dyrnar.
2593:较	较	较	relativno; uporedno	Ovaj plan je relativno razuman.	razmeroma; primerjalno	Ta načrt je razmeroma razumen.	palyginti; santykinai	Šis planas yra palyginti pagrįstas.	salīdzinoši; relatīvi	Šis plāns ir salīdzinoši saprātīgs.	võrdlemisi; suhteliselt	See plaan on võrdlemisi mõistlik.	fremur; tiltölulega	Þessi áætlun er tiltölulega skynsamleg.
2599:接收	接收	接收	primiti; prihvatiti	Elektronsko sanduče je već primilo datoteku.	prejeti; sprejeti	E-poštni predal je že prejel datoteko.	gauti; priimti	Pašto dėžutė jau gavo failą.	saņemt; pieņemt	E-pasta kaste jau ir saņēmusi failu.	vastu võtma; saama	Postkast on faili juba kätte saanud.	taka við; móttaka	Pósthólfið hefur þegar tekið við skránni.
2600:结	结	结	čvor; vezati	Vezao je čvor na užetu.	vozel; zavezati	Na vrvi je zavezal vozel.	mazgas; rišti	Jis surišo mazgą virvėje.	mezgls; sasiet	Viņš sasēja mezglu virvē.	sõlm; sõlmima	Ta tegi köiele sõlme.	hnútur; binda	Hann batt hnút á reipið.
2606:今日	今日	今日	danas	Današnji sastanak je već otkazan.	danes	Današnji sestanek je že odpovedan.	šiandien	Šiandienos susitikimas jau atšauktas.	šodien	Šodienas sapulce jau ir atcelta.	täna	Tänane koosolek on juba tühistatud.	í dag	Fundi dagsins hefur þegar verið aflýst.
2607:紧	紧	紧	zategnut; napet	Kofer je prepun i poklopac je vrlo čvrsto zatvoren.	tesen; napet	Kovček je prepoln, pokrov pa je zelo tesno zaprt.	ankštas; įtemptas	Lagaminas per pilnas, o dangtis labai sandariai uždarytas.	ciešs; saspringts	Koferis ir pārāk pilns, un vāks ir cieši aizvērts.	tihe; pingeline	Kohver on liiga täis ja kaas on väga tihedalt kinni.	þéttur; spenntur	Ferðataskan er of full og lokið er mjög þétt lokað.
2611:紧密	紧密	紧密	blizak; čvrst	Dva odeljenja održavaju blisku saradnju.	tesen; tesno povezan	Oddelka ohranjata tesno sodelovanje.	glaudus; artimas	Du skyriai palaiko glaudų bendradarbiavimą.	ciešs	Divas nodaļas uztur ciešu sadarbību.	tihe; lähedane	Kaks osakonda teevad tihedat koostööd.	náinn; þéttur	Deildirnar tvær halda nánu samstarfi.
2617:近年来	近年来	近年来	poslednjih godina	Poslednjih godina ovaj grad se mnogo promenio.	v zadnjih letih	V zadnjih letih se je to mesto zelo spremenilo.	pastaraisiais metais	Pastaraisiais metais šis miestas labai pasikeitė.	pēdējos gados	Pēdējos gados šī pilsēta ir ļoti mainījusies.	viimastel aastatel	Viimastel aastatel on see linn palju muutunud.	undanfarin ár	Undanfarin ár hefur þessi borg breyst mikið.
2618:近期	近期	近期	nedavni period; bliska budućnost	Uskoro ćemo objaviti novi raspored.	nedavno obdobje; bližnja prihodnost	V kratkem bomo objavili nove ureditve.	artimiausias laikotarpis; netolima ateitis	Artimiausiu metu paskelbsime naujus susitarimus.	nesenais periods; tuvākā nākotne	Tuvākajā laikā mēs paziņosim jaunos pasākumus.	lähiaeg; lähitulevik	Lähiajal avaldame uued korraldused.	nálæg framtíð; nýlegt tímabil	Á næstunni munum við tilkynna nýju fyrirkomulagi.
2619:近日	近日	近日	nedavno; ovih dana	Ovih dana temperatura je očigledno pala.	nedavno; v prihodnjih dneh	V teh dneh se je temperatura očitno znižala.	neseniai; artimiausiomis dienomis	Pastaruoju metu temperatūra akivaizdžiai nukrito.	nesen; tuvākajās dienās	Pēdējās dienās temperatūra acīmredzami pazeminājusies.	hiljuti; lähipäevil	Viimastel päevadel on temperatuur märgatavalt langenud.	nýlega; næstu daga	Nýlega hefur hitinn lækkað greinilega.
2620:进一步	进一步	进一步	dalje; korak dalje	Obe strane će dalje razgovarati o detaljima saradnje.	nadalje; korak naprej	Obe strani bosta nadalje razpravljali o podrobnostih sodelovanja.	toliau; dar vienu žingsniu	Abi pusės toliau aptars bendradarbiavimo detales.	tālāk; soli tālāk	Abas puses tālāk apspriedīs sadarbības detaļas.	edasi; samm edasi	Mõlemad pooled arutavad koostöö üksikasju edasi.	frekar; einu skrefi lengra	Báðir aðilar munu ræða nánar um smáatriði samstarfsins.
2624:惊喜	惊喜	惊喜	prijatno iznenađenje	Prijatelji su joj pripremili prijatno iznenađenje.	prijetno presenečenje	Prijatelji so ji pripravili prijetno presenečenje.	maloni staigmena	Draugai jai paruošė malonią staigmeną.	patīkams pārsteigums	Draugi viņai sagatavoja patīkamu pārsteigumu.	meeldiv üllatus	Sõbrad valmistasid talle meeldiva üllatuse.	ánægjuleg óvænt uppákoma	Vinir hennar undirbjuggu ánægjulega óvænta uppákomu.
2626:静	静	静	tih; miran	Kasno je u noć i ulica je veoma tiha.	tih; miren	Pozno ponoči je ulica zelo tiha.	tylus; ramus	Vėlai naktį gatvė labai tyli.	kluss; mierīgs	Vēlu naktī iela ir ļoti klusa.	vaikne; rahulik	Hilja öösel on tänav väga vaikne.	kyrr; hljóður	Seint um kvöld er gatan mjög hljóð.
2628:久远	久远	久远	dalek; davni	Ova legenda potiče iz davnih vremena.	oddaljen; davni	Ta legenda izvira iz davnih časov.	tolimas; seniai buvęs	Ši legenda kilusi iš labai senų laikų.	tāls; sens	Šī leģenda nāk no seniem laikiem.	kauge; ammune	See legend pärineb kaugest ajast.	fjarlægur; löngu liðinn	Þessi þjóðsaga kemur frá löngu liðnum tímum.
2635:橘子	橘子	橘子	mandarina	Kupila je kesu svežih mandarina.	mandarina	Kupila je vrečko svežih mandarin.	mandarinas	Ji nusipirko maišelį šviežių mandarinų.	mandarīns	Viņa nopirka maisiņu svaigu mandarīnu.	mandariin	Ta ostis kotitäie värskeid mandariine.	mandarína	Hún keypti poka af ferskum mandarínum.
2636:据	据	据	prema; na osnovu	Prema vremenskoj prognozi, sutra će padati kiša.	po; glede na	Po vremenski napovedi bo jutri deževalo.	pagal; remiantis	Pagal orų prognozę rytoj lis.	saskaņā ar; pamatojoties uz	Saskaņā ar laika prognozi rīt līs.	põhjal; järgi	Ilmateate järgi sajab homme vihma.	samkvæmt; byggt á	Samkvæmt veðurspánni mun rigna á morgun.
2637:距	距	距	biti udaljen od; rastojanje od	Škola je oko dva kilometra udaljena od stanice.	biti oddaljen od; razdalja od	Šola je približno dva kilometra oddaljena od postaje.	būti nutolusiam nuo; atstumas nuo	Mokykla yra maždaug už dviejų kilometrų nuo stoties.	atrasties attālumā no; attālums no	Skola atrodas apmēram divus kilometrus no stacijas.	kaugusel olema; kaugus	Kool asub jaamast umbes kahe kilomeetri kaugusel.	vera í fjarlægð frá; fjarlægð	Skólinn er um tvo kílómetra frá stöðinni.
2639:剧场	剧场	剧场	pozorište	Novo pozorište se zvanično otvara sledeće nedelje.	gledališče	Novo gledališče se uradno odpre naslednji teden.	teatras	Naujasis teatras oficialiai atsidarys kitą savaitę.	teātris	Jaunais teātris oficiāli tiks atklāts nākamnedēļ.	teater	Uus teater avatakse ametlikult järgmisel nädalal.	leikhús	Nýja leikhúsið opnar formlega í næstu viku.
2643:具有	具有	具有	imati; posedovati	Ova knjiga ima veliku referentnu vrednost.	imeti; posedovati	Ta knjiga ima visoko referenčno vrednost.	turėti; pasižymėti	Ši knyga turi didelę informacinę vertę.	būt; piemist	Šai grāmatai ir augsta atsauces vērtība.	omama; sisaldama	Sellel raamatul on suur teatmeväärtus.	hafa; búa yfir	Þessi bók hefur mikið viðmiðunargildi.
2651:开幕	开幕	开幕	otvoriti se; početi	Filmski festival se večeras zvanično otvara.	odpreti se; začeti se	Filmski festival se nocoj uradno odpre.	atsidaryti; prasidėti	Kino festivalis šį vakarą oficialiai atidaromas.	atklāt; sākties	Kinofestivāls šovakar oficiāli tiek atklāts.	avanema; algama	Filmifestival avatakse täna õhtul ametlikult.	opna; hefjast	Kvikmyndahátíðin opnar formlega í kvöld.
2654:开通	开通	开通	otvoriti; aktivirati uslugu	Ova linija metroa se otvara sutra.	odpreti; aktivirati storitev	Ta proga metroja se odpre jutri.	atidaryti; aktyvuoti paslaugą	Ši metro linija atidaroma rytoj.	atvērt; aktivizēt pakalpojumu	Šī metro līnija tiks atvērta rīt.	avama; teenust käivitama	See metrooliin avatakse homme.	opna; virkja þjónustu	Þessi neðanjarðarlína opnar á morgun.
2655:开业	开业	开业	otvoriti posao	Nova knjižara se otvara za posao sledeće nedelje.	odpreti za poslovanje	Nova knjigarna se odpre naslednji teden.	pradėti veiklą	Naujas knygynas pradės veikti kitą savaitę.	sākt darbību; atvērties	Jaunais grāmatveikals tiks atvērts nākamnedēļ.	äritegevust alustama	Uus raamatupood avatakse järgmisel nädalal.	opna fyrir viðskipti	Nýja bókabúðin opnar í næstu viku.
2659:看作	看作	看作	smatrati; gledati kao	Svi ga smatraju jezgrom tima.	šteti za; gledati kot	Vsi ga štejejo za jedro ekipe.	laikyti; vertinti kaip	Visi jį laiko komandos branduoliu.	uzskatīt par	Visi viņu uzskata par komandas kodolu.	pidama; käsitama	Kõik peavad teda meeskonna tuumikuks.	líta á sem	Allir líta á hann sem kjarna liðsins.
2661:靠近	靠近	靠近	približiti se; biti blizu	Molim vas, ne prilazite opasnoj zoni.	približati se; biti blizu	Prosimo, ne približujte se nevarnemu območju.	priartėti; būti arti	Prašome nesiartinti prie pavojingos zonos.	tuvoties; būt tuvu	Lūdzu, netuvojieties bīstamajai zonai.	lähenema; lähedal olema	Palun ärge lähenege ohtlikule alale.	nálgast; vera nálægt	Vinsamlegast ekki nálgast hættusvæðið.
2663:科研	科研	科研	naučno istraživanje	Ovaj univerzitet veoma ceni naučnoistraživački rad.	znanstveno raziskovanje	Ta univerza zelo ceni znanstvenoraziskovalno delo.	moksliniai tyrimai	Šis universitetas labai vertina mokslinių tyrimų darbą.	zinātniskā pētniecība	Šī universitāte ļoti augstu vērtē zinātnisko pētniecību.	teadusuuringud	See ülikool peab teadustööd väga tähtsaks.	vísindarannsóknir	Þessi háskóli leggur mikla áherslu á vísindarannsóknir.
2668:客服	客服	客服	korisnička podrška	Kontaktirao sam korisničku podršku da rešim problem sa narudžbinom.	podpora strankam	Kontaktiral sem podporo strankam, da rešim težavo z naročilom.	klientų aptarnavimas	Susisiekiau su klientų aptarnavimu, kad išspręsčiau užsakymo problemą.	klientu apkalpošana	Es sazinājos ar klientu apkalpošanu, lai atrisinātu pasūtījuma problēmu.	klienditugi	Võtsin tellimuse probleemi lahendamiseks ühendust klienditoega.	þjónustuver	Ég hafði samband við þjónustuverið til að leysa vandamál með pöntunina.
2672:空中	空中	空中	u vazduhu	Zmaj leti visoko u vazduhu.	v zraku	Zmaj leti visoko v zraku.	ore	Aitvaras skrenda aukštai ore.	gaisā	Pūķis lido augstu gaisā.	õhus	Tuulelohe lendab kõrgel õhus.	í loftinu	Flugdrekinn flýgur hátt í loftinu.
2674:口袋	口袋	口袋	džep	Stavio je ključ u džep.	žep	Ključ je dal v žep.	kišenė	Jis įsidėjo raktą į kišenę.	kabata	Viņš ielika atslēgu kabatā.	tasku	Ta pani võtme taskusse.	vasi	Hann setti lykilinn í vasann.
2676:库	库	库	skladište; baza podataka	Kompanija je sačuvala materijale u bazi podataka.	skladišče; podatkovna baza	Podjetje je gradivo shranilo v podatkovno bazo.	sandėlis; duomenų bazė	Įmonė išsaugojo medžiagą duomenų bazėje.	noliktava; datubāze	Uzņēmums saglabāja materiālus datubāzē.	ladu; andmebaas	Ettevõte salvestas materjalid andmebaasi.	vöruhús; gagnagrunnur	Fyrirtækið vistaði gögnin í gagnagrunninum.
2678:宽度	宽度	宽度	širina	Širina ovog stola je jedan metar.	širina	Širina te mize je en meter.	plotis	Šio stalo plotis yra vienas metras.	platums	Šī galda platums ir viens metrs.	laius	Selle laua laius on üks meeter.	breidd	Breidd þessa borðs er einn metri.
2679:亏	亏	亏	gubiti novac; manjkati	Ova prodavnica je prošlog meseca izgubila dosta novca.	izgubiti denar; primanjkovati	Ta trgovina je prejšnji mesec izgubila precej denarja.	prarasti pinigus; trūkti	Ši parduotuvė praėjusį mėnesį prarado nemažai pinigų.	zaudēt naudu; pietrūkt	Šis veikals pagājušajā mēnesī zaudēja diezgan daudz naudas.	kahjumit kandma; puudu olema	See pood kandis eelmisel kuul üsna suurt kahjumit.	tapa peningum; vanta	Þessi verslun tapaði töluverðum peningum í síðasta mánuði.
2686:老公	老公	老公	muž	Njen muž je danas radio prekovremeno do kasno.	mož	Njen mož je danes delal nadure do poznega.	vyras; sutuoktinis	Jos vyras šiandien dirbo viršvalandžius iki vėlumos.	vīrs	Viņas vīrs šodien strādāja virsstundas līdz vēlam vakaram.	abikaasa; mees	Tema mees tegi täna hilisõhtuni ületunde.	eiginmaður	Eiginmaður hennar vann yfirvinnu fram á kvöld í dag.
2689:姥爷	姥爷	姥爷	deda po majci	Kad sam bio mali, često sam provodio letnji raspust kod dede po majci.	dedek po materini strani	Ko sem bil majhen, sem poletne počitnice pogosto preživljal pri dedku po materini strani.	senelis iš mamos pusės	Kai buvau mažas, dažnai vasaros atostogas leisdavau pas senelį iš mamos pusės.	vectēvs no mātes puses	Bērnībā es bieži pavadīju vasaras brīvdienas pie vectēva no mātes puses.	emapoolne vanaisa	Lapsena veetsin sageli suvevaheaja emapoolse vanaisa juures.	afi móðurmegin	Þegar ég var lítill dvaldi ég oft í sumarfríi hjá afa mínum móðurmegin.
2692:泪	泪	泪	suza	Kad je čula vest, pustila je suzu.	solza	Ko je slišala novico, ji je stekla solza.	ašara	Išgirdusi naujieną, ji nubraukė ašarą.	asara	Pēc ziņas dzirdēšanas viņai nobira asara.	pisar	Pärast uudise kuulmist valgus tal pisar silma.	tár	Eftir að hafa heyrt fréttina felldi hún tár.
2693:类	类	类	kategorija; vrsta	Ovu vrstu problema treba pažljivo rešavati.	kategorija; vrsta	Takšno vrsto težav je treba skrbno obravnavati.	kategorija; rūšis	Tokio pobūdžio problemą reikia spręsti atidžiai.	kategorija; veids	Šāda veida problēmas jārisina rūpīgi.	kategooria; liik	Seda tüüpi probleemi tuleb hoolikalt käsitleda.	flokkur; tegund	Þessa tegund vandamála þarf að meðhöndla vandlega.
2694:泪水	泪水	泪水	suze	Suze su joj tekle niz lice.	solze	Solze so ji tekle po obrazu.	ašaros	Ašaros tekėjo jai per veidą.	asaras	Asaras ritēja pa viņas seju.	pisarad	Pisarad voolasid mööda tema nägu.	tár	Tár runnu niður andlit hennar.
2700:离职	离职	离职	dati otkaz; napustiti posao	Planira da napusti posao sledećeg meseca.	dati odpoved; zapustiti službo	Naslednji mesec namerava zapustiti službo.	išeiti iš darbo; atsistatydinti	Jis planuoja išeiti iš darbo kitą mėnesį.	aiziet no darba; atkāpties	Viņš plāno nākamajā mēnesī aiziet no darba.	töölt lahkuma; tagasi astuma	Ta plaanib järgmisel kuul töölt lahkuda.	segja upp; hætta í starfi	Hann ætlar að hætta í starfi í næsta mánuði.
2702:里头	里头	里头	unutra	U kutiji je unutra jedno pismo.	znotraj	V škatli je pismo.	viduje	Dėžutės viduje yra laiškas.	iekšā	Kastes iekšā ir vēstule.	sees	Karbi sees on kiri.	inni	Það er bréf inni í kassanum.
2704:力	力	力	snaga; sila	Snaga jedne osobe je ograničena; tim je važniji.	moč; sila	Moč enega človeka je omejena; ekipa je pomembnejša.	jėga; galia	Vieno žmogaus jėga ribota; komanda svarbesnė.	spēks; spēka iedarbība	Viena cilvēka spēks ir ierobežots; komanda ir svarīgāka.	jõud; vägi	Ühe inimese jõud on piiratud; meeskond on tähtsam.	kraftur; afl	Kraftur eins manns er takmarkaður; liðið er mikilvægara.
2712:连接	连接	连接	povezati	Ovaj put povezuje dva gradska područja.	povezati	Ta cesta povezuje dve mestni območji.	sujungti	Šis kelias jungia du miesto rajonus.	savienot	Šis ceļš savieno divus pilsētas rajonus.	ühendama	See tee ühendab kahte linnapiirkonda.	tengja	Þessi vegur tengir tvö borgarhverfi.
2715:脸色	脸色	脸色	ten; izraz lica	Ne izgleda mu ten dobro; možda je umoran.	polt; izraz obraza	Njegova polt ni videti dobra; morda je utrujen.	veido spalva; veido išraiška	Jo veido spalva neatrodo gera; galbūt jis pavargęs.	sejas krāsa; sejas izteiksme	Viņa sejas krāsa neizskatās laba; iespējams, viņš ir noguris.	jume; näoilme	Tema jume ei paista hea; ta võib olla väsinud.	andlitslitur; svipur	Andlitslitur hans lítur ekki vel út; hann gæti verið þreyttur.
2719:量	量	量	količina	Obim ovog domaćeg zadatka je malo velik.	količina	Količina domače naloge je tokrat nekoliko velika.	kiekis; apimtis	Šį kartą namų darbų kiekis šiek tiek didelis.	daudzums	Šoreiz mājasdarbu daudzums ir mazliet liels.	kogus	Selle kodutöö maht on seekord veidi suur.	magn	Magn heimavinnunnar í þetta sinn er svolítið mikið.
2725:领	领	领	primiti; kragna	Molim vas, idite na recepciju da preuzmete materijale za sastanak.	prejeti; ovratnik	Prosimo, pojdite na recepcijo po gradivo za sestanek.	gauti; apykaklė	Prašome eiti į registratūrą pasiimti susitikimo medžiagos.	saņemt; apkakle	Lūdzu, dodieties uz reģistratūru saņemt sapulces materiālus.	vastu võtma; krae	Palun minge vastuvõttu koosoleku materjale saama.	taka við; kragi	Vinsamlegast farðu í móttökuna til að fá fundargögnin.
