hsk_key	source_word	simplified	KA	example_KA	HY	example_HY
4263:建筑物	建筑物	建筑物	შენობა; ნაგებობა	ამ შენობას ასწლიანი ისტორია აქვს.	շենք; կառույց	Այս շենքն ունի հարյուր տարվա պատմություն։
4265:讲解	讲解	讲解	ახსნა; განმარტება	გიდი ძველი ქალაქის ისტორიას ხსნის.	բացատրել; ներկայացնել	Էքսկուրսավարը բացատրում է հին քաղաքի պատմությունը։
4266:奖牌	奖牌	奖牌	მედალი	მან შეჯიბრში ოქროს მედალი მოიპოვა.	մեդալ	Նա մրցույթում ոսկե մեդալ շահեց։
4267:奖品	奖品	奖品	პრიზი; ჯილდო	ღონისძიების დასრულების შემდეგ პრიზებს დაარიგებენ.	մրցանակ; նվեր	Միջոցառումից հետո մրցանակներ կտան։
4268:酱	酱	酱	სოუსი; პასტა	ლაფშას ცოტა სოუსი უფრო გემრიელს ხდის.	սոուս; մածուկ	Լապշային մի քիչ սոուս ավելացնելը այն ավելի համեղ է դարձնում։
4270:胶带	胶带	胶带	წებოვანი ლენტი	გთხოვ, ყუთი წებოვანი ლენტით კარგად დალუქო.	կպչուն ժապավեն	Խնդրում եմ տուփը լավ փակիր կպչուն ժապավենով։
4273:焦虑	焦虑	焦虑	შფოთვა; შეშფოთებული	გამოცდის წინ ის ძალიან შფოთავდა.	անհանգստություն; տագնապած	Քննությունից առաջ նա շատ անհանգիստ էր։
4275:交谈	交谈	交谈	საუბარი; საუბრის გამართვა	ისინი კაფეში დიდხანს საუბრობდნენ.	զրուցել; խոսակցություն վարել	Նրանք երկար զրուցեցին սրճարանում։
4276:郊外	郊外	郊外	გარეუბანი; ქალაქგარეთი	შაბათ-კვირას ქალაქგარეთ სასეირნოდ წავედით.	արվարձան; քաղաքից դուրս տարածք	Հանգստյան օրերին մենք գնացինք քաղաքից դուրս զբոսնելու։
4278:脚印	脚印	脚印	ნაფეხური; ფეხის კვალი	თოვლზე ნაფეხურები დარჩა.	ոտնահետք	Ձյան վրա ոտնահետքեր մնացին։
4279:较为	较为	较为	შედარებით	ეს მეთოდი შედარებით მარტივია.	համեմատաբար	Այս մեթոդը համեմատաբար պարզ է։
