hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
1411:举例	举例	举例	ဥပမာပေးသည်	ဆရာက သူ့ကို ဥပမာပေးပြီး ရှင်းပြခိုင်းတယ်။	លើកឧទាហរណ៍	គ្រូសុំឱ្យគាត់លើកឧទាហរណ៍ដើម្បីពន្យល់។	ຍົກຕົວຢ່າງ	ຄູຂໍໃຫ້ລາວຍົກຕົວຢ່າງເພື່ອອະທິບາຍ.	उदाहरण दिनु	शिक्षकले उसलाई उदाहरण दिएर बुझाउन भन्नुभयो।
1413:聚	聚	聚	စုရုံးသည်	မိတ်ဆွေတွေက အပတ်ကုန်မှာ အတူစုရုံးကြတယ်။	ប្រមូលផ្តុំ; ជួបជុំ	មិត្តភក្តិជួបជុំគ្នាចុងសប្តាហ៍។	ຊຸມນຸມ; ລວມຕົວ	ໝູ່ເພື່ອນມາລວມຕົວກັນໃນທ້າຍອາທິດ.	भेला हुनु	साथीहरू सप्ताहान्तमा सँगै भेला हुन्छन्।
1414:聚餐	聚餐	聚餐	စုပေါင်းစားသည်	ဒီည ကျွန်တော်တို့ အတူစုပေါင်းစားမယ်။	ញ៉ាំអាហាររួមគ្នា	យប់នេះយើងនឹងញ៉ាំអាហាររួមគ្នា។	ກິນເຂົ້າຮ່ວມກັນ	ຄືນນີ້ພວກເຮົາຈະກິນເຂົ້າຮ່ວມກັນ.	सामूहिक भोजन गर्नु	आज राति हामी सँगै सामूहिक भोजन गर्नेछौँ।
1418:剧院	剧院	剧院	ဇာတ်ရုံ	ဇာတ်ရုံဝင်ပေါက်မှာ လူများစွာ တန်းစီနေကြတယ်။	រោងល្ខោន	មុខច្រករោងល្ខោនមានមនុស្សជាច្រើនកំពុងតម្រង់ជួរ។	ໂຮງລະຄອນ	ຢູ່ປາກທາງໂຮງລະຄອນມີຄົນຕໍ່ແຖວຫຼາຍ.	रंगमञ्च भवन; थिएटर	थिएटरको प्रवेशद्वारमा धेरै मानिस लाइनमा छन्।
1421:烤	烤	烤	မီးဖုတ်သည်; ကင်သည်	သူ ပေါင်မုန့်ကို မီးဖုတ်နေတယ်။	ដុត; អាំង	គាត់កំពុងដុតនំប៉័ង។	ປີ້ງ; ອົບ	ລາວກຳລັງອົບເຂົ້າຈີ່.	सेक्नु; पकाउनु	ऊ रोटी सेक्दै छ।
1423:考生	考生	考生	စာမေးပွဲဖြေသူ	စာမေးပွဲဖြေသူတွေက မှတ်ပုံတင်ကတ် ယူလာရမယ်။	បេក្ខជនប្រឡង	បេក្ខជនប្រឡងត្រូវយកអត្តសញ្ញាណប័ណ្ណមក។	ຜູ້ສອບ	ຜູ້ສອບຕ້ອງນຳບັດປະຈຳຕົວມານຳ.	परीक्षार्थी	परीक्षार्थीहरूले परिचयपत्र ल्याउनुपर्छ।
1425:科技	科技	科技	သိပ္ပံနှင့်နည်းပညာ	သိပ္ပံနှင့်နည်းပညာက ဘဝကို ပိုအဆင်ပြေစေတယ်။	វិទ្យាសាស្ត្រ និងបច្ចេកវិទ្យា	វិទ្យាសាស្ត្រ និងបច្ចេកវិទ្យាធ្វើឱ្យជីវិតកាន់តែងាយស្រួល។	ວິທະຍາສາດແລະເຕັກໂນໂລຊີ	ວິທະຍາສາດແລະເຕັກໂນໂລຊີເຮັດໃຫ້ຊີວິດສະດວກຂຶ້ນ.	विज्ञान र प्रविधि	विज्ञान र प्रविधिले जीवनलाई अझ सजिलो बनाउँछ।
1427:咳	咳	咳	ချောင်းဆိုးသည်	အအေးမိပြီးနောက် သူ တောက်လျှောက် ချောင်းဆိုးနေတယ်။	ក្អក	បន្ទាប់ពីផ្តាសាយ គាត់ក្អកជាបន្តបន្ទាប់។	ໄອ	ຫຼັງຈາກເປັນຫວັດ ລາວໄອຕໍ່ເນື່ອງ.	खोकी लाग्नु	रुघा लागेपछि उसलाई लगातार खोकी लागिरहेको छ।
1432:客气	客气	客气	ယဉ်ကျေးသော	မင်း အရမ်းယဉ်ကျေးနေပါတယ်။	គួរសម	អ្នកគួរសមពេកហើយ។	ສຸພາບ	ເຈົ້າສຸພາບເກີນໄປແລ້ວ.	शिष्ट; विनम्र	तिमी धेरै विनम्र भयौ।
1433:课堂	课堂	课堂	စာသင်ခန်း; အတန်း	အတန်းချိန်မှာ လူတိုင်း အလွန်အာရုံစိုက်ကြတယ်။	ថ្នាក់រៀន	ក្នុងថ្នាក់រៀន មនុស្សគ្រប់គ្នាយកចិត្តទុកដាក់ណាស់។	ຫ້ອງຮຽນ; ຊັ້ນຮຽນ	ໃນຫ້ອງຮຽນ ທຸກຄົນຕັ້ງໃຈຫຼາຍ.	कक्षा	कक्षामा सबै जना धेरै गम्भीर छन्।
1440:口语	口语	口语	စကားပြောဘာသာ	သူ့တရုတ်စကားပြောစွမ်းရည် မြန်မြန်တိုးတက်နေတယ်။	ភាសានិយាយ	ភាសាចិននិយាយរបស់គាត់កំពុងរីកចម្រើនយ៉ាងលឿន។	ພາສາເວົ້າ	ພາສາຈີນແບບເວົ້າຂອງລາວພັດທະນາໄວຫຼາຍ.	बोलिचाली भाषा	उसको बोलिचाली चिनियाँ छिटो सुधारिँदै छ।
1442:快餐	快餐	快餐	အမြန်အစားအစာ	နေ့လယ်မှာ ကျွန်တော်တို့ အမြန်အစားအစာ စားခဲ့တယ်။	អាហាររហ័ស	ថ្ងៃត្រង់យើងញ៉ាំអាហាររហ័ស។	ອາຫານຈານດ່ວນ	ຕອນທ່ຽງພວກເຮົາກິນອາຫານຈານດ່ວນ.	छिटो खाना	दिउँसो हामीले छिटो खाना खायौँ।
1443:快递	快递	快递	အမြန်ပို့ဆောင်ရေး	ကျွန်တော့်အမြန်ပို့ဆောင်ရေးပစ္စည်း မရောက်သေးဘူး။	ការដឹកជញ្ជូនរហ័ស	កញ្ចប់ដឹកជញ្ជូនរហ័សរបស់ខ្ញុំនៅមិនទាន់មកដល់ទេ។	ພັດສະດຸດ່ວນ	ພັດສະດຸດ່ວນຂອງຂ້ອຍຍັງບໍ່ມາຮອດ.	द्रुत डेलिभरी	मेरो द्रुत डेलिभरी अझै आइपुगेको छैन।
1444:快速	快速	快速	မြန်ဆန်သော	ဒါက မြန်ဆန်တဲ့လမ်းကြောင်းတစ်ခုပါ။	រហ័ស	នេះជាច្រករហ័សមួយ។	ວ່ອງໄວ	ນີ້ແມ່ນທາງຜ່ານທີ່ວ່ອງໄວ.	छिटो; तीव्र	यो एउटा छिटो मार्ग हो।
1448:垃圾	垃圾	垃圾	အမှိုက်	ကျေးဇူးပြု၍ အမှိုက်ကို ပုံးထဲ ထည့်ပါ။	សំរាម	សូមដាក់សំរាមចូលក្នុងធុង។	ຂີ້ເຫຍື້ອ	ກະລຸນາເອົາຂີ້ເຫຍື້ອໃສ່ຖັງ.	फोहोर	कृपया फोहोर डस्टबिनमा राख्नुहोस्।
1456:老家	老家	老家	ဇာတိမြို့; ဇာတိရွာ	နွေဦးပွဲတော်မှာ သူ ဇာတိရွာကို ပြန်တယ်။	ស្រុកកំណើត	ពេលបុណ្យចូលឆ្នាំចិន គាត់ត្រឡប់ទៅស្រុកកំណើត។	ບ້ານເກີດ	ໃນເທດສະການປີໃໝ່ຈີນ ລາວກັບໄປບ້ານເກີດ.	जन्मथलो; पुरानो घर	वसन्त पर्वमा ऊ आफ्नो जन्मथलो फर्कन्छ।
1457:老年	老年	老年	သက်ကြီးပိုင်း	သက်ကြီးရွယ်အိုတွေလည်း လေ့ကျင့်ခန်းလိုအပ်တယ်။	វ័យចំណាស់	មនុស្សវ័យចំណាស់ក៏ត្រូវការហាត់ប្រាណដែរ។	ໄວຊະລາ	ຜູ້ສູງອາຍຸກໍຕ້ອງການອອກກຳລັງກາຍ.	बुढ्यौली; वृद्धावस्था	वृद्ध मानिसहरूलाई पनि व्यायाम चाहिन्छ।
1458:老是	老是	老是	အမြဲတမ်း	သူ အမြဲတမ်း သော့ယူလာဖို့ မေ့တတ်တယ်။	តែងតែ	គាត់តែងតែភ្លេចយកកូនសោមក។	ມັກຈະ; ສະເໝີ	ລາວມັກຈະລືມເອົາກະແຈມາ.	सधैँ; बारम्बार	ऊ सधैँ चाबी ल्याउन बिर्सन्छ।
1467:例子	例子	例子	ဥပမာ	ဆရာက နောက်ဥပမာတစ်ခု ထပ်ပေးတယ်။	ឧទាហរណ៍	គ្រូបានលើកឧទាហរណ៍មួយទៀត។	ຕົວຢ່າງ	ຄູຍົກຕົວຢ່າງອີກໜຶ່ງ.	उदाहरण	शिक्षकले फेरि अर्को उदाहरण दिनुभयो।
